doppler_1,doppler_2,doppler_3,doppler_4,doppler_5,doppler_6,doppler_7,doppler_8
18.383806956828494,1404.8955374797356,1997.7729040253187,1424.7116339482247,14.457276337654228,-1402.9033333003724,-2001.9442816616354,-1412.6012067817096
2.0439597101991183,1441.9883245970138,1999.7326791902528,1428.0666911064427,-11.313998643945098,-1410.4872695743602,-2006.707915111784,-1419.0333804294348
20.30014345423861,1425.2838906975253,2009.1438959374436,1403.6799786827053,9.293632196383975,-1399.8652156107607,-1995.5116653116088,-1405.9886609038913
23.260009020046958,1413.681502073496,2037.956279527267,1418.2593189485112,9.451429299429426,-1402.0035470073221,-1974.3013356050365,-1395.6884368806386
0.5116240053264285,1422.695238948554,2020.8430502819656,1436.8264001074176,3.948310945322387,-1404.9002619847122,-1993.0125327412832,-1409.7963725261286
30.135090966997616,1435.2286715936364,2006.7365890309218,1451.2576097888516,25.07568023203641,-1411.1728322011152,-1997.189121589908,-1410.3015919800177
33.89165763314344,1418.873212866537,2010.954032653049,1441.1971878410347,20.045702452619608,-1401.7546267078499,-1977.277910447745,-1401.463776179858
25.786962392201048,1424.3084256666928,2019.9985829111865,1445.1998133978698,5.951292630182916,-1391.805705722502,-1986.8620250028916,-1399.037282559663
33.81092241215666,1424.433626652981,2024.9188877047243,1458.4767064381592,32.21448284785759,-1387.5969844923493,-1978.1317971059937,-1387.0263770701074
25.165466239631222,1422.5063820417895,2040.1837615801383,1429.9772156635033,19.135961315867767,-1393.108333873183,-1958.6611095343526,-1390.9069007540409
29.223325729177937,1444.2253203393213,2035.4362948194946,1446.2184793779932,36.81225322541414,-1375.6529369252496,-1952.0086919586558,-1364.3009938883251
33.95522991172575,1449.4566555586887,2029.3158473963308,1449.4172474389,32.65608158019916,-1381.691951645334,-1970.7739946613467,-1364.1369934418917
39.74100500992571,1446.313315730932,2042.3032005087143,1454.0584216960474,44.94914215896195,-1371.738060288153,-1967.980819861501,-1375.0042590479713
46.96786086937366,1474.649854457255,2051.3725255170166,1456.6484703970425,48.275864057637285,-1371.894461570587,-1935.1436426131895,-1366.6268761671274
39.067155393800284,1465.508626878881,2034.7790606661288,1452.8912636994826,33.23165946285185,-1382.45538968755,-1963.1512369562608,-1371.6300837660553
43.13393185228136,1471.7424518182547,2043.4302466536249,1453.9035434254868,41.868329019569195,-1378.0970848011868,-1938.0682251091514,-1360.0393651648455
50.11042821305199,1474.9152068834546,2041.1738210063413,1467.837645322507,69.09219620153293,-1369.9946569685958,-1950.9655346527356,-1379.7921503398122
54.124902320277556,1486.9721802151892,2044.1932096869323,1469.816651592119,50.840448025188415,-1352.1518362601146,-1953.2789165368092,-1341.984244445479
50.06360867869452,1495.3067027228558,2058.345190027879,1470.5537371408718,51.15898521690867,-1361.5033953193276,-1967.4527637880294,-1368.2689123483033
68.89823516318799,1457.6201899703633,2066.6204726211095,1469.1806672872442,71.64786287309468,-1359.9303427109974,-1941.5007685515875,-1350.148819278503
57.6929754590634,1476.2454945375082,2053.9281674868967,1468.7326758550128,56.97782966275437,-1323.9453686707368,-1932.73135157195,-1351.3641167540065
69.53319480451997,1483.051036599789,2090.9176931536936,1461.3422412760451,58.69544053413934,-1343.9647533466505,-1938.8166851107055,-1348.3824257511528
76.88180349842158,1459.7287732554832,2057.2090233356657,1493.5386930544444,70.68385544590147,-1345.4812885089582,-1918.2243055992524,-1347.089890702302
