azimuth_1,azimuth_2,azimuth_3,azimuth_4,azimuth_5,azimuth_6,azimuth_7,azimuth_8
293.83495689694536,124.71778502206844,205.62339299640243,155.86603585271394,33.485414607669775,318.6298495339855,175.29418057609783,125.79840808687045
293.82467524801393,124.70789065716865,205.6120934356915,155.77255361378664,33.34361749686385,318.6541664758551,175.36005715812405,125.78519063839394
293.78471130334276,124.64886207412773,205.57751008535652,155.73808262488592,33.32604000825002,318.6725039038321,175.4139556559522,125.81793955412438
293.7254551312142,124.5532568641961,205.57483160471372,155.58990553003738,33.396570479080076,318.6815675907256,175.34601247758928,125.75774667324667
293.69989331302384,124.56698738860565,205.54022134844868,155.53369108786828,33.3122842901524,318.74856978631203,175.29393819947447,125.774732348681
293.70076784966665,124.56988829873315,205.6165916245819,155.5502000942056,33.22598506665902,318.7432621925643,175.22659177770288,125.80182020397899
293.6423644024623,124.51160325226414,205.63996172114108,155.57008386783505,33.27868294668725,318.79389369266096,175.12154119821562,125.73506310813772
293.6645492908494,124.52927480561394,205.600789449484,155.60308916724543,33.35786706743513,318.78595418529085,175.20260279948727,125.74384670992725
293.6772223443995,124.50776668054351,205.62022742132993,155.6156879140985,33.320506875455465,318.9020814895748,175.244647280695,125.7752947435124
293.69949727245626,124.57232657816373,205.68233307336948,155.60505026633263,33.38785599709335,318.80187261841394,175.19405534750473,125.80948619371388
293.6645384650552,124.6227277655107,205.66317014620236,155.58570078763043,33.378316274777,318.8526004413677,175.15288682377712,125.82556418947341
293.60936267844784,124.68632868769693,205.65049106274884,155.65647102554823,33.30954463292185,318.8308180420028,175.2380721252422,125.91691653764877
293.6977564322966,124.66192455349596,205.63223209989192,155.7506585462886,33.30920468693094,318.7804593550357,175.25939209009522,125.81471908532704
293.75888787996684,124.69156909811363,205.73429848569884,155.74700827865794,33.34741125025265,318.6703858785823,175.25207732509423,125.85832121076535
293.8678975822907,124.72485504561133,205.7198700920094,155.79248283496608,33.295179803705686,318.6903415288203,175.2127244791001,125.81401900793618
293.8345935061088,124.79008840474653,205.76512285386082,155.81936508493374,33.29002021919737,318.67252593841465,175.24595233508077,125.88417298158268
293.8347912381759,124.78810108741341,205.7244608470482,155.84627045166997,33.26632955797008,318.58805224168077,175.19881321902025,125.89946472561114
293.89495335748217,124.83747420789368,205.68546174892955,155.84734027967872,33.27833690428172,318.54906520018216,175.1343581400702,125.86626959224643
293.83576025684476,124.88049603308023,205.6804721058433,155.85076984192065,33.31215334953799,318.5104395565165,175.15818007962125,125.84614095619197
293.83710459619584,124.74209859472982,205.68980434376158,155.77681347709776,33.31479577102982,318.4879282926798,175.164526742715,125.85764068742279
293.8514390709836,124.75770277816693,205.62346025191127,155.84571148566584,33.31960800128719,318.4871915160951,175.14792698329907,125.84472694950333
293.93046271753144,124.75907020097353,205.6439714625317,155.89305828591398,33.247406746607396,318.4978265303449,175.12035048260722,125.88459803843209
293.9219462354364,124.82020558851183,205.6645615116715,155.83214651013515,33.208892914191914,318.5016762146904,175.07841105572442,125.87368302684379
293.92186273635605,124.82908582700124,205.74009225180754,155.89326958957236,33.268113202519466,318.4863438262976,175.13104319737099,125.88115188895013
293.8820898373971,124.80059931562245,205.77886975015676,155.86033567851993,33.24824745999324,318.49718941689207,175.15707212491134,125.80685467824134
293.9847769621041,124.799015304596,205.767041813044,155.82184341215785,33.274702762490534,318.4713406411646,175.12545422286047,125.81493944886694
293.9954498077644,124.69583779165981,205.8352437944249,155.81315507405307,33.22507089901162,318.48804115515566,175.0933546415579,125.83247984239524
294.03673712135185,124.65913697102344,205.9100860364466,155.77772578681672,33.12972248343148,318.4189879945675,175.06511950921458,125.86345464550104
294.1679529043061,124.63623156049384,205.95763000760056,155.80112096481116,33.09113750797143,318.5135816603022,175.05361462435295,125.88473458980442
294.1661130525168,124.72101799058984,205.97216042546705,155.769314546453,32.99902146027818,318.58031527887294,175.15359444174362,125.79820948480034
294.2442307265316,124.63597959164423,206.02129601945006,155.82122709017048,32.9495303180885,318.5002186512965,175.11477420264134,125.8088124975562
294.15414420759964,124.58935588466794,206.05109039092835,155.84476219633402,33.00302218402645,318.51488705143214,175.10080828952502,125.83038451111052
294.10199210201523,124.55674483237043,206.08799637486447,155.81940555677727,32.95715286717935,318.43190686286476,175.11568851331342,125.85434118569319
294.11012514225246,124.64090020825738,206.1158212633612,155.8455126088523,32.971829201778654,318.4546256145667,175.07042011724295,125.86312679043532
294.0855464321133,124.61894192257455,206.0472635343848,155.90093404387795,32.95755677968958,318.508421093333,175.09491337899385,125.87060390282132
294.1324010699385,124.71010513436542,206.00791508992384,155.95959475885263,32.93990908844932,318.4629683096339,175.06504569497858,125.9124030864972
294.15742758806186,124.78668919266296,206.04414320255296,155.92061233704888,32.957015600682496,318.46000637813995,175.0444496996097,125.87077341901396
294.16359556095546,124.75054072906862,205.97422671689787,155.91906982126824,32.94290550314262,318.46799357287216,175.03274025385522,125.9506203554041
294.1354332465633,124.70401162296488,206.06957503384734,155.92989002400208,32.8828948723195,318.4364167034781,175.02936119608256,125.91917035864063
294.10300972285023,124.67041878730944,206.08343690486092,155.90452574448915,32.96089450681772,318.42208099726287,175.05170236792776,125.96372134830966
294.0653663029916,124.66648589274082,206.04410752640024,155.85392387558232,33.013498612228425,318.49232261665975,175.02599327495236,125.95043082602265
294.1060593521253,124.70130038455615,205.96153046951264,155.80329575516507,33.06943706304124,318.525009168744,175.03636232877568,125.98929609254071
294.1573772831261,124.83179017722256,205.87261398060073,155.782664438729,33.143808019373,318.56111797826355,175.0417324260101,125.99608311438078
294.1064181258319,124.86375580919719,205.78278030732486,155.8507401827531,33.169942272239695,318.55349355799376,174.96964122499867,126.04511384532219
294.0882541944863,124.80119571775155,205.84742195269783,155.8102194886278,33.283488996846195,318.5400977960579,174.87350031958104,126.12184138571882
294.0561806655789,124.78807054209685,205.77973765467252,155.76890164084367,33.29123128481599,318.4974982684997,174.90976103209522,126.11797209093096
294.15757971303555,124.78571240033136,205.73366620960502,155.6994929925883,33.268896076237056,318.38776580681764,174.8729804415083,126.09149790646347
294.19455551364183,124.8252632739631,205.71113961618093,155.6097345536811,33.199172854043816,318.3971672116159,174.9110002782597,126.12573200796635
294.2289361867669,124.73360659424337,205.69503598005014,155.58466338841941,33.20272630839707,318.4915590166147,174.86691774799166,126.09093171153779
294.34270047561165,124.75157582853699,205.7050125229794,155.52333822530068,33.11124356914107,318.5227328387354,174.83147450990657,126.14624500662718
294.29259369441166,124.74501980780067,205.6813334172748,155.45837695701775,33.05442881044033,318.5033745728131,174.78783695036722,126.103833510154
294.3114449655755,124.71316656434803,205.66968937377672,155.4213830917584,32.99504241688378,318.5029472466636,174.68357462996315,126.18780078546426
294.3563355054183,124.62333464934824,205.6539627192378,155.42024449027343,33.05295528830887,318.58402024087263,174.71405155602605,126.1735576802195
