elevation_1,elevation_2,elevation_3,elevation_4,elevation_5,elevation_6,elevation_7,elevation_8
74.13930637712129,44.829778883576395,77.17175881650945,64.15015854419028,68.20110669786467,27.620630576261206,25.434644080317508,14.911528921229621
74.14008076813764,44.846253709868584,77.17162186650471,64.1628969685324,68.21046819957368,27.608918198197575,25.451464611496196,14.912518525590098
74.12781831095374,44.84430316658584,77.1836366699862,64.16270696940906,68.22322597500002,27.61542276779819,25.463636901158065,14.915396696787948
74.13858536575161,44.859585050396014,77.17743584391673,64.15222102658376,68.24143479031038,27.605488206210513,25.455825136398225,14.911187754682155
74.12505735723694,44.86192213367854,77.17152596073252,64.1420206628653,68.23699737836421,27.61656503126297,25.444853221962113,14.913072198618384
74.14070944079596,44.869948165135106,77.15779144653007,64.13794029419995,68.23658430054225,27.610554834099606,25.424417269263248,14.905920156715172
74.1434158033387,44.87433350721861,77.15945489283379,64.12145857531733,68.24449625800696,27.58921733738643,25.420429931031794,14.912229290557105
74.13696745525968,44.8802915071526,77.17071300952917,64.12628944457252,68.24006729576443,27.58684497283635,25.417974544190546,14.916697196559268
74.12801664851803,44.889023215766045,77.16848331396986,64.11463274075018,68.2369883899171,27.589120452675672,25.408408654284887,14.900450024267283
74.11679815468617,44.87512952826783,77.1552028585932,64.10888000979911,68.23402263188461,27.59629877485156,25.402518644212638,14.904274583123849
74.1195086112586,44.88967808855448,77.1504938337426,64.11945245894198,68.22876536063748,27.57669912773681,25.39457489192905,14.901606734736601
74.12363291875424,44.89830137401255,77.17095033506313,64.1204891293051,68.23036217839085,27.560148710704716,25.403311374831073,14.919759314125779
74.12183190770182,44.90944314652809,77.15223216288702,64.11549864596175,68.22281748254699,27.56969877039459,25.402862496808616,14.91716248055798
74.11364286107204,44.905268789893796,77.14353899156053,64.12150783022285,68.23152961954894,27.551743830251223,25.404275498492613,14.917103823772331
74.12255154524864,44.911922371481644,77.13664872480038,64.12977493837143,68.21952495470359,27.55648245887853,25.393965898266394,14.929698761736232
74.12232765883802,44.92593549496121,77.1354467100186,64.13480772684404,68.23579305366356,27.54480065092444,25.406212222876434,14.915484217098818
74.11328049787879,44.936937351152466,77.11864481279171,64.14557165553461,68.23930118405735,27.53151229957345,25.421611677757486,14.90518485059371
74.11204830965613,44.917400425604995,77.13108907062858,64.13749747540858,68.24995539800142,27.54193454204279,25.432827045442117,14.912041121904444
74.11861077472508,44.92471112665146,77.1349423428347,64.13700087032386,68.27149147835028,27.532628773130202,25.43513013868122,14.900140706909834
74.12054645285615,44.92730950343158,77.1323891596111,64.13608184510366,68.27653899364502,27.52696486969762,25.43874346724325,14.889224696350368
74.11995031105586,44.92851250710698,77.12446360271299,64.14362862655885,68.26697950283122,27.52817676334103,25.448812733304916,14.898752827909716
74.12417037736827,44.927414154116946,77.10956788842613,64.15206477574972,68.27492043805182,27.526348370346753,25.45574793284047,14.889454660910124
74.14877738486233,44.91601690854534,77.1122279250447,64.16216610994698,68.27887207174197,27.529129371033505,25.446727484271733,14.897212526937075
74.13274160271612,44.90363847164087,77.1230281771881,64.17239393279267,68.28804741900574,27.52882707758281,25.44072891586722,14.89495921269018
74.12391802738262,44.91361009451443,77.12144583748838,64.15886918724708,68.29844756891453,27.516292848546254,25.443964822002112,14.902156733789583
74.12299959204776,44.914310354214194,77.13393642676017,64.1685801859287,68.29415816051458,27.506843922204393,25.448289129246962,14.892638798140156
74.12102074034811,44.90840961419646,77.14128945659496,64.17722000758951,68.28735275628146,27.511652240221867,25.45235558300715,14.886941009121646
74.12035379399148,44.91391858890785,77.14767214174844,64.1809969138124,68.29706447332723,27.52631182531993,25.44493889138271,14.900518441797116
74.11581857191098,44.92852450428121,77.15325448654548,64.17381619679539,68.29467245605535,27.5317248775389,25.447070388376645,14.90571535609161
74.10615025517572,44.93696827802123,77.16887715032574,64.19132132666361,68.28957160306925,27.517975020544377,25.427463212729783,14.898684260679042
74.10383583909919,44.93544609821891,77.16256505058452,64.17411717834813,68.26939280742371,27.515612116575763,25.41131324177682,14.884824622035312
74.09806015593087,44.92508167333224,77.1619772154897,64.17215117628788,68.28750027558323,27.49507465706146,25.422020465464175,14.905259466418817
74.11513188097304,44.949613019181065,77.15079905233411,64.16108148236742,68.29261237153284,27.502786222520037,25.431573881491428,14.90208123553588
74.09927370122122,44.960263285514905,77.13422033696064,64.16789436339579,68.29598763268989,27.503827695727598,25.450097157907074,14.888120159945364
74.10288570259708,44.958282291538154,77.12059790666103,64.1847049509596,68.28134471802274,27.496055687732532,25.45558003282327,14.884153749341237
74.09207510609012,44.96146293392177,77.11234067100892,64.16078957480033,68.27901567332901,27.50769142979243,25.43322375311314,14.882141912149798
74.0959681192953,44.9724242788071,77.12625741122024,64.15264804498588,68.29749269227656,27.51157845683655,25.423708211940273,14.88714470360929
74.09297707672198,44.959139012294024,77.11962533458743,64.15436913230576,68.30962356776251,27.518333799400047,25.420950748013162,14.902618812798849
74.08515970081685,44.958418097553526,77.12692804019926,64.15095660219119,68.34103202777133,27.534099968480245,25.425915869964037,14.904832714984638
74.07315511495543,44.95482365705031,77.11858948130799,64.16418659918077,68.34597634148155,27.51448542514915,25.42782693804083,14.890856343454342
74.06787764523345,44.94315667394641,77.10755239332171,64.16059110786838,68.33646361178369,27.50223523179901,25.411309648903725,14.886694428160679
74.05528398817977,44.92654291554143,77.08813224151314,64.16069768525976,68.31653741303487,27.511580162006467,25.408219139048242,14.88887914942092
74.03309248691895,44.917079702875625,77.09832807473006,64.17063250631227,68.33502911028414,27.51205137415281,25.405749730067292,14.890661363579826
74.03357989051104,44.91451089830622,77.08948080395547,64.16387224463314,68.3332789930261,27.51083503257953,25.433612757958315,14.901311127708867
74.02071737436992,44.90443544210709,77.08641259169526,64.15554101708231,68.34412748238735,27.51180985528105,25.4310590340156,14.890098678437683
74.01762193857728,44.91043044592148,77.07137751828893,64.15279132854796,68.36555570376852,27.51729610871418,25.423663058336164,14.890018392830717
74.03465121164328,44.91241548102968,77.06520388716629,64.1557521273616,68.36897571431656,27.52259682728559,25.422596640725224,14.886519744969672
74.03735818637827,44.90964832675632,77.06243481907842,64.15765087646913,68.35764558497736,27.51405938481775,25.433627621232596,14.887139664784014
74.04253148757891,44.91602780292545,77.05246002504235,64.16305089105194,68.33815101377537,27.50609327149544,25.456605871749648,14.880051574147961
74.0310427603271,44.91771635382401,77.03322428150784,64.16736636898081,68.33751104995312,27.507125695536295,25.461910363936084,14.865404622343775
74.02495606339092,44.91381035261158,77.03219203891281,64.15722757456359,68.34360013327228,27.504056657863735,25.45659422660972,14.87369788070385
74.02082160346534,44.922961151105795,77.03025764916217,64.16583190241111,68.33902140515141,27.501716147365304,25.46309516535374,14.854287895727431
74.01150363150096,44.92546709923052,77.02877428955958,64.15752666670636,68.34854609813642,27.49322449847907,25.45525675178827,14.848205459964692
74.00038935903777,44.916247943353746,77.01641533817372,64.16096074139676,68.35258148195614,27.494112297930393,25.46583225222356,14.818093545771147
73.98937613056464,44.915691291913625,77.01985144092794,64.17819337889132,68.3472606651223,27.483647036246804,25.45810815867195,14.829238564910296
73.99299716939122,44.930505075588336,77.020694902619,64.16962526852956,68.34395564751047,27.477251260806476,25.468352552695197,14.83908667673409
73.991655771986,44.9345602839708,77.02225287028982,64.17174163685794,68.33177060084878,27.474991629020327,25.4657362646096,14.835003067685626
74.00215046550964,44.935969824433336,77.02404397762584,64.14874476400303,68.34808905193235,27.476038061956974,25.46491922036404,14.842174381463511
74.00051323926583,44.9249315514829,77.00923151480417,64.14252012079687,68.35225209239526,27.473602054975643,25.45494631936349,14.846292857630212
73.99850553866843,44.92929976140245,77.0029174466326,64.1430371132204,68.33863962396363,27.469205982715913,25.451141582105258,14.84341004651879
