elevation_1,elevation_2,elevation_3,elevation_4,elevation_5,elevation_6,elevation_7,elevation_8
29.814750209589615,37.03878951958427,39.783571954765094,67.63848179710965,25.62865910106259,41.837681830819605,32.53481127674746,55.99991389329491
29.81284699711099,37.04251251722333,39.765300138363116,67.63875264770046,25.638800574976408,41.841061864865495,32.519572675753864,55.98886738326903
29.82084140653548,37.03699371460465,39.75146673971923,67.63416789603912,25.645312929458676,41.82786090385439,32.52955497895084,55.98767510460023
29.81549380679567,37.036838055113655,39.7538419022856,67.6182488246245,25.626176981357023,41.8451754075456,32.52217443377257,55.970050619927626
29.83296604666157,37.022496365401715,39.74615004316973,67.62218905570549,25.640946941485243,41.83975558893875,32.50434388330604,55.959044288754605
29.82007195875337,36.99812019478822,39.74075078383082,67.60568489029748,25.647047642630802,41.84427016722508,32.50418581364579,55.9662177059071
29.824952308718753,36.98358715354907,39.73744706559372,67.60214001706304,25.655400847416306,41.82959104459301,32.511510317304214,55.991762479863446
29.83853943905045,36.97193869286833,39.7382056829302,67.6047733735549,25.645075413958516,41.815597655628224,32.51375237078827,56.0044027005799
29.85138581406566,36.979656227071224,39.75633295398928,67.5996249870274,25.646286550950204,41.814236409688526,32.52436256378145,56.01042066169949
29.869306205565717,36.968713213357944,39.77732897767586,67.6026053742348,25.63268735762688,41.799932051753935,32.524728344277975,55.997609002812446
29.847106187859637,36.9653294378714,39.77421133789718,67.60452048023464,25.64289323933772,41.79444156818004,32.52029253152356,55.99029061819763
29.844256247317098,36.95270354735767,39.76448152041541,67.60468514230854,25.628453641786038,41.80119737241745,32.49606007214627,55.979366572958085
29.832736782948913,36.962154313556795,39.771543873911156,67.59490071772771,25.621258528012827,41.80447914810376,32.50525704063619,55.96323605035853
29.825929515320407,36.96589047837581,39.78287437391696,67.59496098065055,25.62613109463338,41.805451408443574,32.497969035585164,55.97085854878186
29.830653142924437,36.963973861365396,39.77669473163632,67.58798562845486,25.630578837987628,41.7999759007383,32.493464128261124,55.95482108787228
29.839664169767666,36.97639433113006,39.77492437276204,67.58888909271238,25.621243063670686,41.79552883727309,32.482716948222276,55.96629834960852
29.83510249283876,36.94924555262392,39.79944152358208,67.5738675318621,25.625320957297184,41.81254886278673,32.49147138902446,55.96633822799087
29.839844263454687,36.95684726270186,39.79338373818223,67.57293633783702,25.632531647122118,41.81009060230916,32.472868266007886,55.96985154266503
29.842570521461557,36.94925572675304,39.79506982762718,67.55700868818646,25.6175398519689,41.82383383962514,32.465592801478884,55.97915873680823
29.8471277138233,36.96677628032486,39.803415240605936,67.55531556453184,25.606758139595968,41.809722796689634,32.4777412046046,55.965766364246626
29.84029837384447,36.97084841732037,39.82203389339855,67.55209379713992,25.620521458631803,41.80261296386658,32.46177179105423,55.954014915961714
29.845237818801348,36.9757565532559,39.81843007461819,67.5526100823852,25.62723904920137,41.800474802672376,32.46597075430281,55.945936104844066
29.860630806710596,36.99213683433407,39.82006043385558,67.55407757181896,25.620538216637456,41.80552235076688,32.469371396674376,55.9360091426518
29.851802831952657,36.982236182188416,39.82752111450952,67.55980572967074,25.614662166607264,41.791472456033524,32.464618990789674,55.92914445493193
29.855695570210226,36.967432555536355,39.834916550371524,67.56495789854854,25.625009839096837,41.80145483625606,32.464807272022455,55.93275758081395
29.833742713388013,36.96844512612493,39.84771761417314,67.57411020401626,25.624961871369795,41.794622773201894,32.47842858419219,55.92226232997286
29.8381486660157,36.9579353559207,39.86078736453362,67.58882889381528,25.63363282691134,41.785277849581114,32.47758499961979,55.91748561094039
29.825228549904807,36.94374042781152,39.86738032798908,67.58913386546607,25.628779681335462,41.77808323906605,32.45503428832973,55.92977895835608
29.842540361759763,36.93808873159957,39.85912859091456,67.5795504116873,25.624523866328122,41.78881865413747,32.45654976733075,55.918262912649546
29.837135347814602,36.94108450408797,39.86327907643157,67.58358497304276,25.616179220076596,41.800892047765714,32.442376287282535,55.923733929079525
29.850248411949913,36.919845685980164,39.86875749898451,67.60596254185221,25.630148011530867,41.795969077158496,32.43258621815948,55.91645518698599
29.875700051548105,36.91547101846343,39.86118566025332,67.6139811222673,25.618207524514006,41.79435634303881,32.4304110535763,55.90982651124298
29.876173359788705,36.91409469530387,39.85131119488963,67.61177903356626,25.612774922370473,41.79401090736765,32.426843024788134,55.90736394158045
29.883680610026296,36.89175156480387,39.85835563182228,67.60844371881683,25.60368205227134,41.792433778878376,32.43429438044206,55.92103363475936
29.88637533448318,36.90924681263093,39.86325227747511,67.6041151372203,25.61606545181668,41.792951854514705,32.41836421208002,55.91318501817513
29.885975910840607,36.915645481437345,39.853527878117156,67.61914661918158,25.61237247196986,41.80049182138943,32.42264738203303,55.89684698764567
