cn0_1,cn0_2,cn0_3,cn0_4,cn0_5,cn0_6,cn0_7,cn0_8
46.50809848161641,40.54537419845519,45.54413197800065,46.00209411880978,46.89045498392549,37.77797337713436,39.34693269644295,37.87795964645636
43.140427710233425,39.720940178038454,44.878905854271984,42.19362488942502,45.44532795365008,41.70344829756086,40.29055932373113,36.75335794024095
49.21940909344932,41.67634690425513,41.7515465145623,47.03047948362529,46.250850056175445,38.479638482274005,40.37260246497188,37.63135201874775
43.83115700913213,37.9394636344461,47.56090581211397,43.39451898088763,41.08882386627734,38.69341246673435,40.079730570521946,36.99030373144148
46.63171650211876,41.74103606959197,39.93480680042452,48.02478098156786,45.0105018372804,38.46000687725693,37.567680372113884,38.89760943715011
42.96544000574489,36.75893808441454,43.30725117349832,48.89316149958408,46.31495350589773,41.024211520643874,39.29976839235585,40.067058558418836
46.96905008690381,35.71564375254137,42.47878081762507,44.613520531739894,46.46494654517913,36.12393110835398,38.45644346683361,40.61102859993704
45.32250800017824,41.675207517826315,39.90378914258547,42.74864369938924,44.08161452369136,35.683037810912914,41.65711588990554,35.34674092237899
45.75412028344009,37.5468892523681,41.99004760438554,41.299368897823186,40.9158605427586,39.319917582769214,42.646601167670035,36.34610872637318
43.76450804722852,38.895502368395775,42.18023246509702,47.79411809970923,46.82478664761025,38.624041663297255,37.1046402658079,37.96544687691988
49.351218277906604,38.25437805219161,40.21077439669161,45.20619491137815,44.10080193994259,42.509252911603774,38.929551708252575,39.94076611289314
40.321137477098475,40.009667617294454,43.151435093087876,47.34666705347839,47.63503951398115,40.64173367354489,37.641146888089914,34.16705750379361
47.70344731825535,37.078996969623375,42.8557877012871,46.42261112604286,45.40127577224015,42.47729484126264,37.77364408955782,38.349555694305984
44.224850283318034,41.1080216193595,48.1673808736366,42.867934033684186,45.28603293807081,42.826946895838724,40.95694100395986,37.698671242242476
42.463288485561336,36.616088971551584,36.59792765756945,42.75893721794227,44.83701152514897,39.19738352668174,39.12586221587807,39.03142893676611
43.37341761664063,40.68734034209792,40.62113505406723,46.214222965225254,45.237558212468116,41.08376335649095,41.39450132161589,36.235882456965015
44.46277502203247,39.775667660732445,40.71723790809029,45.389012520024515,44.99290389238203,37.706692058102014,42.31688080034305,35.9942218895241
45.0981912252592,36.33087517457181,42.07662032977244,45.05963020109339,44.99429859845452,37.91516355507807,39.37523369123264,39.757716755899196
43.93966994169669,38.212484400311425,43.09632655070079,43.55956502986659,44.20591720008605,36.42586110458838,39.069267872627016,36.73400694492441
44.09131184383327,39.943937102743774,39.22373171460464,44.80357327548806,48.645848856440324,40.41746672675535,36.483956432218655,38.56917923988969
