elevation_1,elevation_2,elevation_3,elevation_4,elevation_5,elevation_6,elevation_7,elevation_8
84.81554961929702,69.28274395788404,55.490336644488394,27.04976389014703,28.729852813851313,65.47734049806874,12.617596439019344,67.11926871960453
84.80625735984735,69.29134420822159,55.4882343826644,27.05146302785187,28.7296346626666,65.45316277553087,12.610342127183266,67.12360670403939
84.82631027591113,69.30204232376252,55.48452644740086,27.05919914094257,28.720632759550384,65.46730643013024,12.610349399892462,67.12619272977636
84.83091815109839,69.31327822555195,55.49931120679385,27.04057045700813,28.721113884204794,65.46774146191397,12.61199852778268,67.12565529790373
84.83202823898422,69.31301421653986,55.50957344113995,27.0330162931269,28.73772877694436,65.47180661199354,12.600383043689298,67.1306998931398
84.84275357004768,69.32609123445958,55.50589946003905,27.044200867058702,28.74106423694628,65.47965406501952,12.594288490825168,67.1201302882259
84.83510467742366,69.3263441462212,55.519472751072634,27.04586413240988,28.739651777416373,65.48603732857211,12.58617115069121,67.11243674003214
84.83224799655159,69.31672475304592,55.519077313366225,27.054660939114584,28.748908148797607,65.47854766259849,12.577765444234421,67.09353174602299
84.82752945236761,69.30630155945067,55.536343901345674,27.045789469374423,28.75996450337893,65.49101877760852,12.576045860794492,67.08621163856267
84.82927474284769,69.30497724023714,55.538796730957905,27.037697368440877,28.760865860342406,65.50718436721316,12.579839556388759,67.09369287803038
84.82287760263583,69.31892285895216,55.54675426605762,27.04565963734144,28.76840100834249,65.48699290731136,12.600997019281749,67.08054751979573
84.82078006531755,69.32751624372015,55.55708542858881,27.040433441100472,28.768890179704638,65.48246892002541,12.584844064928136,67.0765704988065
84.81725901013458,69.3199206475879,55.55380493237349,27.02779444804971,28.765138847773382,65.48839725941517,12.579111280922964,67.09855736764696
84.8208738224249,69.31692627113348,55.55676920784272,27.020177364589674,28.769668068575942,65.49468765646634,12.57131340751965,67.10600780417955
84.82624237880846,69.31979175491708,55.56503465394764,27.02653687935795,28.777995692935512,65.48299303585951,12.578649866345469,67.10332139944943
84.8172542405481,69.32550237860283,55.557746607608344,27.024777069680038,28.77507640107952,65.5021322362927,12.582219281362754,67.09427834615818
84.82769797041738,69.31702565169799,55.571621875433856,27.016273057969098,28.76955998243195,65.50775250984701,12.589528764320162,67.09176142842823
84.82095105375555,69.33524393403466,55.58058284358787,27.012801978977688,28.766710849044095,65.50942687654172,12.611993280380869,67.08415852694982
84.82872859139037,69.32696226431123,55.59238938248406,27.007397007949546,28.764799911937512,65.51872617049781,12.62978890578065,67.07591789360495
84.81304472719896,69.33374850006993,55.59519533176449,27.012850213799627,28.744996383245827,65.52056981765475,12.614808381761385,67.08362662061255
84.80147925681092,69.33370587553907,55.6024749730722,27.006905637830986,28.744383122093637,65.537479166699,12.63123156436984,67.06774184081212
84.80878803719277,69.33305477581239,55.60805107565323,27.011589926814526,28.740638139280502,65.53605185958912,12.62902149394219,67.08647599927137
84.80264097195008,69.33048124444697,55.60075222391225,26.998637651972825,28.749647587947514,65.53066836926568,12.619462031314525,67.08390414992205
84.80114783427865,69.35158923531367,55.606652842939724,27.008717276078592,28.753240658752457,65.51343781897607,12.624575805729133,67.08966220634592
84.80302525888908,69.35489139670788,55.608867476125106,27.00684776974472,28.76019900009459,65.52087450273079,12.635246916022776,67.06976771780921
84.80294188240002,69.35883481039527,55.62377108797771,27.008065560033657,28.754386925552904,65.52004535124769,12.63463317568895,67.06011935798672
84.81012813158097,69.34903475934432,55.60905560435642,27.014371650418145,28.761235559810295,65.50332518490048,12.64091957173578,67.07380412535235
84.80335625161398,69.34859933411431,55.613024224001244,27.01324415035259,28.783316294623088,65.50305029830687,12.661843694064348,67.06148806540543
84.78742385623603,69.34621670805728,55.61797360196239,27.017193929183584,28.77861323967032,65.49474455805634,12.672046911526786,67.06116748488617
84.77775431635028,69.3452969564318,55.624727668331815,27.02784814163887,28.774820621267853,65.4875723363529,12.685019681591685,67.06661920472004
84.7824655299635,69.33194645617469,55.619513655916265,27.023679369644405,28.78271414829347,65.47070129421672,12.662849275396288,67.07246346286655
84.78203207697769,69.3250374904324,55.62463934606441,27.015304145555067,28.789581014093493,65.47603613242134,12.667265718624574,67.07785410733175
84.79120754698219,69.32777373453297,55.62967455303871,27.007952533640847,28.767412408693648,65.48204975648105,12.670425338483277,67.07751612319346
84.79522789833504,69.33037023066618,55.60610438582666,26.99409402993278,28.747522125956497,65.49442148307664,12.650875023095677,67.07414555156339
84.79479678835943,69.33588179832978,55.6052116338642,26.990674468539297,28.736008895167583,65.47933542144027,12.645092440587149,67.08882087288605
84.7986861786673,69.3359623863353,55.6117533359583,26.98640115604769,28.734421519758115,65.46873773482666,12.63811018901659,67.09553910930583
84.79704211135774,69.33414088167598,55.61692800018742,26.99580333811126,28.734043705113347,65.47539870088197,12.649509203060164,67.11288132962983
84.79823184068863,69.33517443978704,55.60894876691619,26.99851650758396,28.730503554086322,65.48483120684244,12.670726176755501,67.09697432265648
84.78493072726017,69.33877585525818,55.60099008096529,27.024189496684205,28.73635243989164,65.48519045888735,12.66805610875315,67.08486358159595
84.77243882323094,69.32780010674038,55.58933151417311,27.016973831670715,28.74407608895657,65.48945101461052,12.655604305448739,67.08958643300636
84.77542544372865,69.33200534628956,55.575770937696454,27.0175581927667,28.747241780271835,65.50835041046965,12.665226520761975,67.08729317944425
84.80566200703153,69.35001207237073,55.58630336510272,27.008153121038248,28.74350377359774,65.4953155418853,12.664231314178563,67.0996160517194
84.79489853936933,69.33350281834198,55.569266425181944,26.996809607091244,28.738309070131532,65.48268331146652,12.666371044394392,67.10115936653257
84.79052468891736,69.3325304288269,55.56439319010075,26.991175691201857,28.741778427860346,65.48817625028389,12.667789079868037,67.08919460390992
84.78925243980032,69.30949555275838,55.576220541597095,26.992968325224396,28.749073587130734,65.50133202203673,12.655225536023796,67.10091876076416
84.79371048497974,69.31900401671723,55.57546572339349,26.989851196950422,28.74813432256236,65.49207485124712,12.639284451908082,67.10166411026816
