azimuth_1,azimuth_2,azimuth_3,azimuth_4,azimuth_5,azimuth_6,azimuth_7,azimuth_8
35.286470416133525,151.42972938737685,313.4580464932349,303.62256550280495,149.34564907762055,119.25739545920553,184.10215802273797,79.90689848539304
35.27553845280231,151.35485668536344,313.473421351598,303.62507611671975,149.25910169839509,119.37043129980468,184.07555347036515,79.87730909793889
35.339228168178366,151.43852335286653,313.48183010792513,303.5792744901955,149.24725831225413,119.40079525492234,184.0682510378457,79.84028168805823
35.37938329546859,151.41809924998583,313.447636170622,303.56581797197396,149.19589506847583,119.40446106904494,184.05605384869526,79.81423778133411
35.40333022055835,151.47070398116358,313.4977915089975,303.5358312393895,149.22519278151537,119.38864270381049,184.04395700562125,79.78149539291341
35.44133872096672,151.42619599284677,313.4867499674183,303.5813997696966,149.18430094541594,119.33324657793166,184.00791559490588,79.75941258883263
35.38244707035293,151.4314137654498,313.48340916921825,303.61454542113273,149.14118662065277,119.31864627695315,184.07526001775577,79.70705868394003
35.42523534003899,151.42282271107413,313.45562462773955,303.5429163566451,149.12145798399578,119.28839664841581,184.1275068827395,79.7369339566717
35.45861443420032,151.48593786476516,313.40565033275163,303.5574907102342,149.0611613161035,119.22545253192796,184.14391446010643,79.72280225958728
35.4839531111752,151.51646417736103,313.43019971247014,303.42798200688725,149.05611411929036,119.14095663757055,184.11050054223782,79.71085702571494
35.4176952938324,151.48302414112246,313.4064169776113,303.4179150138519,149.01188957811473,119.12986082359662,184.11604966332692,79.74083474726756
35.42248660247937,151.51229768360565,313.39359769278394,303.41037827253314,148.9804895638791,119.15459234087804,184.10451656339794,79.7231508822548
35.459047472325906,151.54459625595925,313.3472882069344,303.4643247036814,149.0024225247035,119.05709846644703,184.15086981459183,79.71724042121062
35.505125099674025,151.56350585092972,313.42053554794126,303.4953124016476,148.98601274913918,118.99392693004268,184.18181271487373,79.67336977097241
35.55135435671824,151.58440934678623,313.3835631824445,303.57955879266603,149.07185875195304,119.0857257589862,184.2497880415313,79.73188915957286
35.582200282434584,151.59811444901652,313.35396847230817,303.5838232080603,149.0517272239912,119.10052599732467,184.15759002240785,79.6983626493684
35.586148445344755,151.66440003831022,313.3059680424214,303.555118714263,148.94570300059706,119.10092757161237,184.13020697188924,79.70104389498327
35.65040920788853,151.6601644635466,313.3209492664619,303.614745006298,148.96540364112053,119.08753965031981,184.11589255378732,79.7031693492227
