azimuth_1,azimuth_2,azimuth_3,azimuth_4,azimuth_5,azimuth_6,azimuth_7,azimuth_8
166.47172195703942,308.894634136754,37.43827810761508,227.32540072420773,217.5457031499059,259.22109117434286,191.64000496694544,116.12978111303684
166.47412664965591,308.9262633209864,37.455524201064954,227.32769374967685,217.5531111870115,259.2630441934734,191.71272015595113,116.09811493526423
166.47971737745186,308.94012050202383,37.48279833377754,227.36704022436894,217.48048460912938,259.27322373071985,191.71137635726274,116.01274454554789
166.40814683924975,308.9245171091615,37.42571114507252,227.38854197628316,217.44066992364017,259.2707672100779,191.66405569159642,116.04399513163371
166.4481128609904,308.92252674269014,37.40984216491422,227.37164166936037,217.45093358117128,259.1642056792468,191.60060922151214,115.9604912206858
166.42529844229335,308.957301708349,37.405775527255386,227.38737403580922,217.387429944333,259.13217795782055,191.5632474348565,115.99550349985526
166.45548128548995,308.9491964685716,37.327700978746854,227.3846978536042,217.3132314189168,259.12390893041135,191.60263591278203,116.02990172294967
166.42510386083316,308.9324332027723,37.240744126384065,227.36840961585133,217.32205423870568,259.1416581855772,191.62463288792947,116.04395317481176
166.42390121433067,308.9778588876662,37.370803971221946,227.39840639122824,217.37714022996798,259.1777643427071,191.69932794303236,116.0001258428275
166.48259468842502,308.95836038848216,37.34616075402979,227.35504729914103,217.33970284037923,259.22014964002005,191.71041791898614,116.01292764939828
166.43218739133837,309.01174372654106,37.46358674594783,227.37183044674813,217.3807144797199,259.18715623009,191.70014821706184,115.96768555911255
166.5021420473604,309.0446229635834,37.47868213719594,227.35669767334844,217.3572131251243,259.10460595539234,191.77693480639414,115.99122775960218
166.43719075116593,309.06606129900433,37.477118116284224,227.28799818913873,217.37149397286498,259.0864486885543,191.77221189938726,115.92018958619062
166.43375371268374,309.07568807275874,37.419293196912086,227.2451494177536,217.33653898083952,259.0807337945003,191.83022500310273,115.91717629083936
166.44711819326835,309.1250875887194,37.419389042720105,227.25678978721277,217.32527183387288,259.08504885900646,191.78788226838444,115.96093742443045
166.49216377226065,309.14882459657395,37.438112030877825,227.26846539810663,217.3171255509848,259.1092631740969,191.71724681837455,116.04249112331519
166.43168566311397,309.1914674364346,37.464521338513,227.2608966474433,217.32676918597315,259.1534385758087,191.7846515120638,116.04405946224593
166.4170797620113,309.1886710178273,37.47838799948115,227.18197017411012,217.31573721013714,259.21403357391813,191.80322412241216,116.18211111267637
166.40039295974,309.16513770490434,37.48703823954103,227.2665855175593,217.35215325698854,259.24820997591166,191.7519988146199,116.2066278338208
