ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
9.648421730299057231e+01,1.497235611949866474e+01,-9.917618940026766694e+00
9.668490176597126151e+01,1.497235383769550232e+01,-9.917612140063807757e+00
9.688453280183648531e+01,1.497235156787021815e+01,-9.917605375795934819e+00
9.708311593777985138e+01,1.497234930995993984e+01,-9.917598647035772430e+00
9.728065667222556101e+01,1.497234706390212367e+01,-9.917591953596916809e+00
9.747716047495617886e+01,1.497234482963455093e+01,-9.917585295293980252e+00
9.767263278724183806e+01,1.497234260709532983e+01,-9.917578671942489876e+00
9.786707902197089481e+01,1.497234039622289536e+01,-9.917572083358990653e+00
9.806050456378163460e+01,1.497233819695600765e+01,-9.917565529360995669e+00
9.825291476919500155e+01,1.497233600923373942e+01,-9.917559009766934608e+00
9.844431496674800997e+01,1.497233383299549381e+01,-9.917552524396199942e+00
9.863471045712792318e+01,1.497233166818098837e+01,-9.917546073069157586e+00
9.882410651330687301e+01,1.497232951473025686e+01,-9.917539655607134463e+00
9.901250838067684867e+01,1.497232737258364565e+01,-9.917533271832272845e+00
9.919992127718506936e+01,1.497232524168181556e+01,-9.917526921567837661e+00
9.938635039346945632e+01,1.497232312196573822e+01,-9.917520604637907411e+00
9.957180089299426129e+01,1.497232101337669974e+01,-9.917514320867420352e+00
9.975627791218565221e+01,1.497231891585628993e+01,-9.917508070082389438e+00
9.993978656056739851e+01,1.497231682934640240e+01,-9.917501852109589677e+00
1.001223319208962721e+02,1.497231475378924515e+01,-9.917495666776863672e+00
1.003039190492973916e+02,1.497231268912732105e+01,-9.917489513912869370e+00
1.004845529753993389e+02,1.497231063530343853e+01,-9.917483393347074738e+00
1.006642387024689640e+02,1.497230859226070443e+01,-9.917477304910075731e+00
1.008429812075459751e+02,1.497230655994252579e+01,-9.917471248433068709e+00
1.010207854415770896e+02,1.497230453829260632e+01,-9.917465223748429537e+00
1.011976563295499005e+02,1.497230252725494459e+01,-9.917459230689139815e+00
1.013735987706262307e+02,1.497230052677383405e+01,-9.917453269089250512e+00
1.015486176382752035e+02,1.497229853679386125e+01,-9.917447338783677679e+00
1.017227177804057021e+02,1.497229655725989872e+01,-9.917441439608051468e+00
1.018959040194985590e+02,1.497229458811711744e+01,-9.917435571399018102e+00
1.020681811527379352e+02,1.497229262931096549e+01,-9.917429733993987639e+00
1.022395539521426002e+02,1.497229068078718939e+01,-9.917423927231286740e+00
1.024100271646963165e+02,1.497228874249180919e+01,-9.917418150950053857e+00
1.025796055124778832e+02,1.497228681437113273e+01,-9.917412404990296082e+00
1.027482936927906536e+02,1.497228489637174853e+01,-9.917406689192832303e+00
1.029160963782913143e+02,1.497228298844053285e+01,-9.917401003399296755e+00
1.030830182171183509e+02,1.497228109052462841e+01,-9.917395347452290011e+00
1.032490638330197186e+02,1.497227920257146572e+01,-9.917389721195023711e+00
1.034142378254800008e+02,1.497227732452874527e+01,-9.917384124471725571e+00
1.035785447698471131e+02,1.497227545634444468e+01,-9.917378557127339178e+00
1.037419892174581690e+02,1.497227359796681512e+01,-9.917373019007669654e+00
1.039045756957649758e+02,1.497227174934437777e+01,-9.917367509959236216e+00
1.040663087084587914e+02,1.497226991042592559e+01,-9.917362029829526193e+00
1.042271927355945849e+02,1.497226808116051622e+01,-9.917356578466687722e+00
1.043872322337145846e+02,1.497226626149748085e+01,-9.917351155719680733e+00
1.045464316359713024e+02,1.497226445138641182e+01,-9.917345761438381757e+00
1.047047953522499455e+02,1.497226265077717144e+01,-9.917340395473283721e+00
1.048623277692901752e+02,1.497226085961987785e+01,-9.917335057675735754e+00
1.050190332508073396e+02,1.497225907786491383e+01,-9.917329747897959180e+00
1.051749161376129535e+02,1.497225730546292688e+01,-9.917324465992834348e+00
1.053299807477347798e+02,1.497225554236482026e+01,-9.917319211814055180e+00
1.054842313765361439e+02,1.497225378852175659e+01,-9.917313985216027916e+00
1.056376722968346797e+02,1.497225204388514719e+01,-9.917308786054023884e+00
1.057903077590205214e+02,1.497225030840666804e+01,-9.917303614184030280e+00
1.059421419911738553e+02,1.497224858203824915e+01,-9.917298469462743071e+00
1.060931791991818471e+02,1.497224686473206390e+01,-9.917293351747671792e+00
1.062434235668550428e+02,1.497224515644054499e+01,-9.917288260897040075e+00
1.063928792560430594e+02,1.497224345711636850e+01,-9.917283196769837161e+00
1.065415504067498347e+02,1.497224176671246276e+01,-9.917278159225812573e+00
1.066894411372481386e+02,1.497224008518200655e+01,-9.917273148125376636e+00
1.068365555441935726e+02,1.497223841247841492e+01,-9.917268163329756803e+00
1.069828977027379580e+02,1.497223674855535691e+01,-9.917263204700841328e+00
1.071284716666421133e+02,1.497223509336673963e+01,-9.917258272101278749e+00
1.072732814683881202e+02,1.497223344686671176e+01,-9.917253365394433473e+00
1.074173311192909068e+02,1.497223180900966710e+01,-9.917248484444433743e+00
1.075606246096093486e+02,1.497223017975023218e+01,-9.917243629115963799e+00
1.077031659086567288e+02,1.497222855904328220e+01,-9.917238799274626260e+00
1.078449589649106173e+02,1.497222694684391620e+01,-9.917233994786636586e+00
1.079860077061222512e+02,1.497222534310747655e+01,-9.917229215518815977e+00
1.081263160394252338e+02,1.497222374778953835e+01,-9.917224461338856045e+00
1.082658878514437930e+02,1.497222216084591295e+01,-9.917219732115052366e+00
1.084047270084003571e+02,1.497222058223263907e+01,-9.917215027716370201e+00
1.085428373562226483e+02,1.497221901190598992e+01,-9.917210348012531540e+00
1.086802227206501783e+02,1.497221744982246250e+01,-9.917205692873872991e+00
1.088168869073402050e+02,1.497221589593879010e+01,-9.917201062171493220e+00
1.089528337019731481e+02,1.497221435021192804e+01,-9.917196455777048669e+00
1.090880668703573946e+02,1.497221281259905723e+01,-9.917191873563012905e+00
1.092225901585336203e+02,1.497221128305758953e+01,-9.917187315402367531e+00
1.093564072928785293e+02,1.497220976154514993e+01,-9.917182781168905947e+00
1.094895219802080959e+02,1.497220824801959793e+01,-9.917178270737089463e+00
1.096219379078801808e+02,1.497220674243899907e+01,-9.917173783981830582e+00
1.097536587438967075e+02,1.497220524476165515e+01,-9.917169320778960184e+00
1.098846881370052131e+02,1.497220375494607758e+01,-9.917164881004767452e+00
1.100150297167999440e+02,1.497220227295099804e+01,-9.917160464536356912e+00
1.101446870938223839e+02,1.497220079873535958e+01,-9.917156071251289617e+00
1.102736638596612551e+02,1.497219933225833444e+01,-9.917151701027991706e+00
1.104019635870519807e+02,1.497219787347929199e+01,-9.917147353745246363e+00
1.105295898299756914e+02,1.497219642235782899e+01,-9.917143029282749822e+00
1.106565461237576216e+02,1.497219497885374473e+01,-9.917138727520713459e+00
1.107828359851650788e+02,1.497219354292705340e+01,-9.917134448339902875e+00
1.109084629125047741e+02,1.497219211453798060e+01,-9.917130191621797763e+00
1.110334303857198393e+02,1.497219069364695976e+01,-9.917125957248540402e+00
1.111577418664861057e+02,1.497218928021463036e+01,-9.917121745102829067e+00
1.112814007983080984e+02,1.497218787420183794e+01,-9.917117555067928691e+00
1.114044106066143058e+02,1.497218647556963589e+01,-9.917113387027757909e+00
1.115267746988521793e+02,1.497218508427928185e+01,-9.917109240866954778e+00
1.116484964645824078e+02,1.497218370029223777e+01,-9.917105116470612103e+00
1.117695792755729087e+02,1.497218232357016099e+01,-9.917101013724481717e+00
1.118900264858921503e+02,1.497218095407492022e+01,-9.917096932514930074e+00
1.120098414320021192e+02,1.497217959176857782e+01,-9.917092872728883179e+00
1.121290274328506626e+02,1.497217823661339864e+01,-9.917088834253876328e+00
1.122475877899635037e+02,1.497217688857184470e+01,-9.917084816978054107e+00
1.123655257875356597e+02,1.497217554760656988e+01,-9.917080820790173945e+00
1.124828446925224199e+02,1.497217421368043233e+01,-9.917076845579503086e+00
1.125995477547298407e+02,1.497217288675648383e+01,-9.917072891235918064e+00
1.127156382069047140e+02,1.497217156679796091e+01,-9.917068957649853189e+00
1.128311192648242383e+02,1.497217025376830613e+01,-9.917065044712458644e+00
1.129459941273849921e+02,1.497216894763114503e+01,-9.917061152315238104e+00
1.130602659766915394e+02,1.497216764835029679e+01,-9.917057280350359605e+00
1.131739379781446928e+02,1.497216635588976885e+01,-9.917053428710650209e+00
1.132870132805290098e+02,1.497216507021376231e+01,-9.917049597289343765e+00
1.133994950161002322e+02,1.497216379128666297e+01,-9.917045785980391770e+00
1.135113863006718447e+02,1.497216251907304141e+01,-9.917041994678093886e+00
1.136226902337015616e+02,1.497216125353765825e+01,-9.917038223277570452e+00
1.137334098983770332e+02,1.497215999464545888e+01,-9.917034471674245566e+00
1.138435483617013517e+02,1.497215874236156630e+01,-9.917030739764200575e+00
1.139531086745779760e+02,1.497215749665129714e+01,-9.917027027444135001e+00
1.140620938718952289e+02,1.497215625748013856e+01,-9.917023334611199559e+00
1.141705069726103829e+02,1.497215502481376959e+01,-9.917019661163008593e+00
1.142783509798332915e+02,1.497215379861804330e+01,-9.917016006997883437e+00
1.143856288809095929e+02,1.497215257885899398e+01,-9.917012372014607280e+00
1.144923436475033895e+02,1.497215136550283177e+01,-9.917008756112471346e+00
1.145984982356796280e+02,1.497215015851594444e+01,-9.917005159191324637e+00
1.147040955859859821e+02,1.497214895786490096e+01,-9.917001581151478007e+00
1.148091386235342952e+02,1.497214776351644261e+01,-9.916998021893849824e+00
1.149136302580815823e+02,1.497214657543748295e+01,-9.916994481319870047e+00
1.150175733841106904e+02,1.497214539359511321e+01,-9.916990959331473121e+00
1.151209708809104200e+02,1.497214421795659867e+01,-9.916987455831055343e+00
1.152238256126553040e+02,1.497214304848936628e+01,-9.916983970721570785e+00
1.153261404284849476e+02,1.497214188516102595e+01,-9.916980503906485112e+00
1.154279181625829693e+02,1.497214072793935280e+01,-9.916977055289770249e+00
1.155291616342554875e+02,1.497213957679228891e+01,-9.916973624775906160e+00
1.156298736480092089e+02,1.497213843168794689e+01,-9.916970212269886176e+00
1.157300569936291197e+02,1.497213729259460990e+01,-9.916966817677105084e+00
1.158297144462558066e+02,1.497213615948072096e+01,-9.916963440903574067e+00
1.159288487664622664e+02,1.497213503231489184e+01,-9.916960081855807019e+00
1.160274627003304602e+02,1.497213391106589953e+01,-9.916956740440680207e+00
1.161255589795272272e+02,1.497213279570268618e+01,-9.916953416565675639e+00
1.162231403213801428e+02,1.497213168619435564e+01,-9.916950110138683883e+00
1.163202094289526656e+02,1.497213058251017515e+01,-9.916946821068158613e+00
1.164167689911190280e+02,1.497212948461956827e+01,-9.916943549262956736e+00
1.165128216826388012e+02,1.497212839249212557e+01,-9.916940294632444974e+00
1.166083701642308625e+02,1.497212730609759213e+01,-9.916937057086547824e+00
1.167034170826471637e+02,1.497212622540587645e+01,-9.916933836535450908e+00
1.167979650707461019e+02,1.497212515038704161e+01,-9.916930632890043285e+00
1.168920167475653500e+02,1.497212408101130876e+01,-9.916927446061528428e+00
1.169855747183944601e+02,1.497212301724905537e+01,-9.916924275961660484e+00
1.170786415748470546e+02,1.497212195907081700e+01,-9.916921122502607489e+00
1.171712198949325483e+02,1.497212090644727844e+01,-9.916917985597043739e+00
1.172633122431276007e+02,1.497211985934928435e+01,-9.916914865158052095e+00
1.173549211704471702e+02,1.497211881774782505e+01,-9.916911761099171940e+00
1.174460492145151562e+02,1.497211778161405249e+01,-9.916908673334500435e+00
1.175366988996346578e+02,1.497211675091926253e+01,-9.916905601778395862e+00
1.176268727368579619e+02,1.497211572563490378e+01,-9.916902546345870206e+00
1.177165732240561056e+02,1.497211470573257586e+01,-9.916899506952194798e+00
1.178058028459879694e+02,1.497211369118402757e+01,-9.916896483513250260e+00
1.178945640743692564e+02,1.497211268196115341e+01,-9.916893475945274261e+00
1.179828593679408044e+02,1.497211167803599885e+01,-9.916890484164909481e+00
1.180706911725368116e+02,1.497211067938075502e+01,-9.916887508089361702e+00
1.181580619211525232e+02,1.497210968596775693e+01,-9.916884547636085401e+00
1.182449740340116762e+02,1.497210869776948705e+01,-9.916881602723154998e+00
1.183314299186335035e+02,1.497210771475857172e+01,-9.916878673268989530e+00
1.184174319698993969e+02,1.497210673690778115e+01,-9.916875759192427253e+00
1.185029825701193289e+02,1.497210576419002948e+01,-9.916872860412752289e+00
1.185880840890978050e+02,1.497210479657837112e+01,-9.916869976849616464e+00
1.186727388841994468e+02,1.497210383404600087e+01,-9.916867108423224053e+00
1.187569493004144192e+02,1.497210287656625560e+01,-9.916864255054033350e+00
1.188407176704232597e+02,1.497210192411261609e+01,-9.916861416663069306e+00
1.189240463146615809e+02,1.497210097665869455e+01,-9.916858593171705039e+00
1.190069375413843318e+02,1.497210003417825064e+01,-9.916855784501674265e+00
1.190893936467297038e+02,1.497209909664517369e+01,-9.916852990575272031e+00
1.191714169147827533e+02,1.497209816403349336e+01,-9.916850211314990560e+00
1.192530096176386820e+02,1.497209723631737610e+01,-9.916847446643888730e+00
1.193341740154657913e+02,1.497209631347112513e+01,-9.916844696485428656e+00
1.194149123565680242e+02,1.497209539546917512e+01,-9.916841960763379760e+00
1.194952268774473225e+02,1.497209448228609752e+01,-9.916839239401967987e+00
1.195751198028655722e+02,1.497209357389660056e+01,-9.916836532325774556e+00
1.196545933459061359e+02,1.497209267027551327e+01,-9.916833839459894051e+00
1.197336497080352729e+02,1.497209177139781033e+01,-9.916831160729669747e+00
1.198122910791630744e+02,1.497209087723859078e+01,-9.916828496060956510e+00
1.198905196377040738e+02,1.497208998777308686e+01,-9.916825845379866777e+00
1.199683375506377132e+02,1.497208910297666051e+01,-9.916823208613015694e+00
1.200457469735682565e+02,1.497208822282480156e+01,-9.916820585687379008e+00
1.201227500507845463e+02,1.497208734729312596e+01,-9.916817976530287737e+00
1.201993489153193906e+02,1.497208647635738465e+01,-9.916815381069426394e+00
1.202755456890086663e+02,1.497208560999345295e+01,-9.916812799232943121e+00
1.203513424825500948e+02,1.497208474817732871e+01,-9.916810230949337779e+00
1.204267413955616917e+02,1.497208389088513947e+01,-9.916807676147366024e+00
1.205017445166399312e+02,1.497208303809314067e+01,-9.916805134756392803e+00
1.205763539234175994e+02,1.497208218977770677e+01,-9.916802606705939382e+00
1.206505716826213757e+02,1.497208134591534012e+01,-9.916800091925981775e+00
1.207243998501290463e+02,1.497208050648266564e+01,-9.916797590346902780e+00
1.207978404710264613e+02,1.497207967145643082e+01,-9.916795101899392506e+00
1.208708955796641931e+02,1.497207884081350215e+01,-9.916792626514444819e+00
1.209435671997139110e+02,1.497207801453087228e+01,-9.916790164123565177e+00
1.210158573442244005e+02,1.497207719258565284e+01,-9.916787714658562791e+00
1.210877680156772840e+02,1.497207637495507271e+01,-9.916785278051499120e+00
1.211593012060426418e+02,1.497207556161648689e+01,-9.916782854234996947e+00
1.212304588968340227e+02,1.497207475254736586e+01,-9.916780443141782087e+00
1.213012430591634256e+02,1.497207394772529199e+01,-9.916778044705191419e+00
1.213716556537958695e+02,1.497207314712797555e+01,-9.916775658858659526e+00
1.214416986312037778e+02,1.497207235073324050e+01,-9.916773285536237381e+00
1.215113739316208665e+02,1.497207155851902449e+01,-9.916770924672073662e+00
1.215806834850960030e+02,1.497207077046338242e+01,-9.916768576200773566e+00
1.216496292115466815e+02,1.497206998654448640e+01,-9.916766240057356185e+00
1.217182130208120867e+02,1.497206920674061870e+01,-9.916763916177089300e+00
1.217864368127061283e+02,1.497206843103018237e+01,-9.916761604495546223e+00
1.218543024770700072e+02,1.497206765939168704e+01,-9.916759304948710607e+00
1.219218118938245539e+02,1.497206689180375605e+01,-9.916757017472919600e+00
1.219889669330223114e+02,1.497206612824512817e+01,-9.916754742004815881e+00
1.220557694548993481e+02,1.497206536869465410e+01,-9.916752478481297928e+00
1.221222213099268288e+02,1.497206461313129289e+01,-9.916750226839722515e+00
1.221883243388621736e+02,1.497206386153411373e+01,-9.916747987017698662e+00
1.222540803728001180e+02,1.497206311388229771e+01,-9.916745758953192436e+00
1.223194912332234594e+02,1.497206237015513430e+01,-9.916743542584477211e+00
1.223845587320534349e+02,1.497206163033202309e+01,-9.916741337850179860e+00
1.224492846716999850e+02,1.497206089439246846e+01,-9.916739144689183050e+00
1.225136708451115908e+02,1.497206016231608849e+01,-9.916736963040724717e+00
1.225777190358250834e+02,1.497205943408259898e+01,-9.916734792844453139e+00
1.226414310180148846e+02,1.497205870967182761e+01,-9.916732634040215544e+00
1.227048085565422610e+02,1.497205798906371221e+01,-9.916730486568166469e+00
1.227678534070042389e+02,1.497205727223828831e+01,-9.916728350368867240e+00
1.228305673157820763e+02,1.497205655917569800e+01,-9.916726225383085236e+00
1.228929520200898367e+02,1.497205584985619176e+01,-9.916724111552044363e+00
1.229550092480223498e+02,1.497205514426012307e+01,-9.916722008817167477e+00
1.230167407186031880e+02,1.497205444236794314e+01,-9.916719917120191852e+00
1.230781481418322443e+02,1.497205374416020973e+01,-9.916717836403151409e+00
1.231392332187330254e+02,1.497205304961758365e+01,-9.916715766608389160e+00
1.231999976413999605e+02,1.497205235872082341e+01,-9.916713707678656675e+00
1.232604430930450832e+02,1.497205167145078875e+01,-9.916711659556908032e+00
1.233205712480447431e+02,1.497205098778844423e+01,-9.916709622186349549e+00
1.233803837719860041e+02,1.497205030771485390e+01,-9.916707595510546369e+00
1.234398823217127159e+02,1.497204963121117949e+01,-9.916705579473417131e+00
1.234990685453715002e+02,1.497204895825867510e+01,-9.916703574019038570e+00
1.235579440824572970e+02,1.497204828883870675e+01,-9.916701579091938612e+00
1.236165105638588528e+02,1.497204762293272751e+01,-9.916699594636803283e+00
1.236747696119039119e+02,1.497204696052229345e+01,-9.916697620598670326e+00
1.237327228404040795e+02,1.497204630158905481e+01,-9.916695656922886570e+00
1.237903718546996146e+02,1.497204564611475597e+01,-9.916693703555052863e+00
1.238477182517038528e+02,1.497204499408124434e+01,-9.916691760441020520e+00
1.239047636199473885e+02,1.497204434547045437e+01,-9.916689827527003231e+00
1.239615095396221847e+02,1.497204370026442000e+01,-9.916687904759411865e+00
1.240179575826252574e+02,1.497204305844526928e+01,-9.916685992085069401e+00
1.240741093126023031e+02,1.497204241999522267e+01,-9.916684089450898298e+00
1.241299662849909140e+02,1.497204178489659654e+01,-9.916682196804229577e+00
1.241855300470637502e+02,1.497204115313179607e+01,-9.916680314092644721e+00
1.242408021379713716e+02,1.497204052468332058e+01,-9.916678441263986343e+00
1.242957840887847993e+02,1.497203989953376535e+01,-9.916676578266397257e+00
1.243504774225380913e+02,1.497203927766581089e+01,-9.916674725048276073e+00
1.244048836542703640e+02,1.497203865906223186e+01,-9.916672881558223906e+00
1.244590042910678562e+02,1.497203804370588998e+01,-9.916671047745200696e+00
1.245128408321056526e+02,1.497203743157974287e+01,-9.916669223558468360e+00
1.245663947686891788e+02,1.497203682266683344e+01,-9.916667408947395401e+00
1.246196675842955983e+02,1.497203621695029518e+01,-9.916665603861803291e+00
1.246726607546148102e+02,1.497203561441334863e+01,-9.916663808251669820e+00
1.247253757475903768e+02,1.497203501503930134e+01,-9.916662022067223248e+00
1.247778140234601807e+02,1.497203441881154973e+01,-9.916660245259002693e+00
1.248299770347968547e+02,1.497203382571358254e+01,-9.916658477777794189e+00
1.248818662265480270e+02,1.497203323572896849e+01,-9.916656719574648449e+00
1.249334830360763959e+02,1.497203264884136154e+01,-9.916654970600808028e+00
1.249848288931994631e+02,1.497203206503450801e+01,-9.916653230807881414e+00
1.250359052202292105e+02,1.497203148429223596e+01,-9.916651500147677822e+00
1.250867134320114644e+02,1.497203090659845515e+01,-9.916649778572255158e+00
1.251372549359650606e+02,1.497203033193716770e+01,-9.916648066033884490e+00
1.251875311321209097e+02,1.497202976029245214e+01,-9.916646362485133537e+00
1.252375434131606937e+02,1.497202919164847579e+01,-9.916644667878831143e+00
1.252872931644554910e+02,1.497202862598948414e+01,-9.916642982168056619e+00
1.253367817641041739e+02,1.497202806329980795e+01,-9.916641305306093557e+00
1.253834055747771856e+02,1.497454154284745087e+01,-9.913774839468484146e+00
1.254271645964745545e+02,1.497931640366890349e+01,-9.908043584655226610e+00
1.254680588291962664e+02,1.498612412020637663e+01,-9.899447540866271211e+00
1.255060882729423355e+02,1.499475800303000206e+01,-9.887986708101667688e+00
1.255412529277127334e+02,1.500503111856974847e+01,-9.873661086361469330e+00
1.255735527935074742e+02,1.501677440699623745e+01,-9.856470675645571333e+00
1.256029878703265723e+02,1.502983497937657731e+01,-9.836415475954025212e+00
1.256295581581700276e+02,1.504407457702919615e+01,-9.813495487286832741e+00
1.256532636570378116e+02,1.505936817762803770e+01,-9.787710709643940632e+00
1.256741043669299529e+02,1.507560273407817952e+01,-9.759061143025453688e+00
1.256920802878464372e+02,1.509267603351626974e+01,-9.727546787431267106e+00
1.257071914197872502e+02,1.511049566499379537e+01,-9.693167642861483912e+00
1.257194377627524062e+02,1.512897808549106848e+01,-9.655923709316002856e+00
1.257288193167419337e+02,1.514804777489587018e+01,-9.615814986794875452e+00
1.257353360817558041e+02,1.516763647147274341e+01,-9.572841475298099922e+00
1.257389880577939891e+02,1.518768248015619093e+01,-9.527003174825624754e+00
1.257397752448565456e+02,1.520813004673121860e+01,-9.478300085377554751e+00
1.257376976429434450e+02,1.522892879162537660e+01,-9.426732206953836624e+00
1.257327552520547016e+02,1.525003319763430731e+01,-9.372299539554418857e+00
1.257249480721902870e+02,1.527140214644352767e+01,-9.315002083179354742e+00
1.257142761033502154e+02,1.529299849929860322e+01,-9.254839837828644278e+00
1.257007393455345010e+02,1.531478871761852112e+01,-9.191812803502285689e+00
1.256843377987431438e+02,1.533674251974763969e+01,-9.125920980200278976e+00
1.256650714629761154e+02,1.535883257040397076e+01,-9.057164367922625914e+00
1.256429403382334300e+02,1.538103419970946639e+01,-8.985542966669324727e+00
1.256179444245151018e+02,1.540332514898455862e+01,-8.911056776440323901e+00
1.255900837218211308e+02,1.542568534075764930e+01,-8.833705797235678503e+00
1.255593582301514886e+02,1.544809667068305359e+01,-8.753490029055434718e+00
1.255257679495061893e+02,1.547054281928057229e+01,-8.670409471899493070e+00
1.254893128798852473e+02,1.549300908160870094e+01,-8.584464125767903298e+00
1.254499930212886341e+02,1.551548221316321374e+01,-8.495653990660615662e+00
1.254078083737163638e+02,1.553795029045569187e+01,-8.403979066577731416e+00
1.253627589371684508e+02,1.556040258487369421e+01,-8.309769645369831537e+00
1.253148447116448949e+02,1.558282944855745988e+01,-8.213326281460025413e+00
1.252640656971456679e+02,1.560522221114857011e+01,-8.114920590800519307e+00
1.252104218936707838e+02,1.562757308637499420e+01,-8.014798008911506955e+00
1.251539133012202569e+02,1.564987508753559098e+01,-7.913180286206941361e+00
1.250945399197940873e+02,1.567212195103635786e+01,-7.810267745629785097e+00
1.250323017493922464e+02,1.569430806721153182e+01,-7.706241325237466633e+00
1.249671987900147485e+02,1.571642841773558175e+01,-7.601264426221803205e+00
1.248992310416616078e+02,1.573847851899835781e+01,-7.495484584894589020e+00
1.248283985043328244e+02,1.576045437087535994e+01,-7.389034985407639589e+00
1.247547011780283555e+02,1.578235241037922343e+01,-7.282035828376673514e+00
1.246781390627482438e+02,1.580416946972751013e+01,-7.174595569134599948e+00
1.245987121584924893e+02,1.582590273840610529e+01,-7.066812038032190380e+00
1.245164204652610920e+02,1.584754972884763546e+01,-6.958773454021008220e+00
1.244312639830540093e+02,1.586910824538059117e+01,-6.850559341683913672e+00
1.243432427118712837e+02,1.589057635613756148e+01,-6.742241360909721593e+00
1.242523566517129154e+02,1.591195236764076348e+01,-6.633884057532451806e+00
1.241586058025788759e+02,1.593323480180982621e+01,-6.525545542464178617e+00
1.240619901644691794e+02,1.595442237516107831e+01,-6.417278106131479198e+00
1.239625097373838400e+02,1.597551397998962486e+01,-6.309128774378987892e+00
1.238601645213228579e+02,1.599650866734532251e+01,-6.201139811414582148e+00
1.237549545162861904e+02,1.601740563163177455e+01,-6.093349174840906102e+00
1.236468797222738800e+02,1.603820419667377095e+01,-5.985790927337157008e+00
1.235359401392859269e+02,1.605890380311322829e+01,-5.878495609120107268e+00
1.234221357673223309e+02,1.607950399700718336e+01,-5.771490574920204786e+00
1.233054666063830496e+02,1.610000441951324035e+01,-5.664800298852858518e+00
1.231859326564681254e+02,1.612040479755893330e+01,-5.558446650242800047e+00
1.230635339175775584e+02,1.614070493540127771e+01,-5.452449143168629497e+00
1.229382703897113487e+02,1.616090470699168691e+01,-5.346825162230286033e+00
1.228101420728694535e+02,1.618100404906955703e+01,-5.241590166804680706e+00
1.226791489670519155e+02,1.620100295491511133e+01,-5.136757875838209308e+00
1.225452910722587347e+02,1.622090146869864924e+01,-5.032340435030451253e+00
1.224085683884898970e+02,1.624069968036948453e+01,-4.928348568085976211e+00
1.222693136889036936e+02,1.626039772103305125e+01,-4.824791713551939587e+00
1.221278498024316548e+02,1.627999575876974347e+01,-4.721678148614476100e+00
1.219844683797056177e+02,1.629949399485338191e+01,-4.619015101096465514e+00
1.218394328650623208e+02,1.631889266033122965e+01,-4.516808850779724160e+00
1.216929811854508330e+02,1.633819201293113110e+01,-4.415064821069252687e+00
1.215453281832077579e+02,1.635739233426457417e+01,-4.313787661919304739e+00
1.213966678170973807e+02,1.637649392729753828e+01,-4.212981324853406484e+00
1.212471751536895113e+02,1.639549711406355925e+01,-4.112649130831648847e+00
1.210970081690455658e+02,1.641440223359594697e+01,-4.012793831646634501e+00
1.209463093787814927e+02,1.643320964005829410e+01,-3.913417665464312023e+00
1.207952073128544441e+02,1.645191970105437917e+01,-3.814522407067524767e+00
1.206438178498636802e+02,1.647053279610033272e+01,-3.716109413306853515e+00
1.204922454242470451e+02,1.648904931524363704e+01,-3.618179664215568803e+00
1.203405841184799527e+02,1.650746965781499043e+01,-3.520733800201357955e+00
1.201889186512303240e+02,1.652579423130029923e+01,-3.423772155688451946e+00
1.200373252713800554e+02,1.654402345032142563e+01,-3.327294789548969067e+00
1.198858725668791294e+02,1.656215773571528160e+01,-3.231301512628655725e+00
1.197346221965448336e+02,1.658019751370189354e+01,-3.135791912644065871e+00
1.195836295521457089e+02,1.659814321513299618e+01,-3.040765376701651146e+00
1.194329443574104204e+02,1.661599527481341809e+01,-2.946221111665115799e+00
1.192826112099699429e+02,1.663375413088838783e+01,-2.852158162576377887e+00
1.191326700716685565e+02,1.665142022429042257e+01,-2.758575429315210048e+00
1.189831567121614455e+02,1.666899399824010430e+01,-2.665471681665554815e+00
1.188341031102489751e+02,1.668647589779570239e+01,-2.572845572940001713e+00
1.186855378169726265e+02,1.670386636944683900e+01,-2.480695652300492604e+00
1.185374862841154311e+02,1.672116586074814393e+01,-2.389020375898864401e+00
1.183899711614018742e+02,1.673837481998894106e+01,-2.297818116949384759e+00
1.182430125653789901e+02,1.675549369589566240e+01,-2.207087174836437349e+00
1.180966283226756985e+02,1.677252293736376387e+01,-2.116825783347322076e+00
1.179508341900814088e+02,1.678946299321637170e+01,-2.027032118115465575e+00
1.178056440536515055e+02,1.680631431198711567e+01,-1.937704303347729917e+00
1.176610701088377624e+02,1.682307734172478675e+01,-1.848840417905069478e+00
1.175171230234509778e+02,1.683975252981782944e+01,-1.760438500797768091e+00
1.173738120850911457e+02,1.685634032283666173e+01,-1.672496556150768532e+00
1.172311453345247401e+02,1.687284116639219178e+01,-1.585012557690391066e+00
1.170891296863477322e+02,1.688925550500897188e+01,-1.497984452797225918e+00
1.169477710381452482e+02,1.690558378201156842e+01,-1.411410166166976676e+00
1.168070743692439493e+02,1.692182643942290099e+01,-1.325287603116660051e+00
1.166670438300481436e+02,1.693798391787338886e+01,-1.239614652569797526e+00
1.165276828228569030e+02,1.695405665651989224e+01,-1.154389189751338307e+00
1.163889940749733398e+02,1.697004509297348207e+01,-1.069609078619892628e+00
1.162509797048406597e+02,1.698594966323522826e+01,-9.852721740622634172e-01
1.161136412818688228e+02,1.700177080163917864e+01,-9.013763238733292216e-01
1.159769798805532304e+02,1.701750894080191756e+01,-8.179193705413787541e-01
