ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
2.670606269463533167e+01,1.965999045948661106e+01,5.495921763969656837e+01
2.682524188632863016e+01,1.974768141611387051e+01,5.520453390191470788e+01
2.694442088041738970e+01,1.983537238827588567e+01,5.544985021933715785e+01
2.706359967874239558e+01,1.992306337635498181e+01,5.569516659111782531e+01
2.718277828313056688e+01,2.001075438072901491e+01,5.594048301641798560e+01
2.730195669539505587e+01,2.009844540177145689e+01,5.618579949440620425e+01
2.742113491733529429e+01,2.018613643985140627e+01,5.643111602425831563e+01
2.754031295073712471e+01,2.027382749533362016e+01,5.667643260515738746e+01
2.765949079737290361e+01,2.036151856857856757e+01,5.692174923629358574e+01
2.777866845900156179e+01,2.044920965994244710e+01,5.716706591686416772e+01
2.789784593736871088e+01,2.053690076977722967e+01,5.741238264607349606e+01
2.801702323420673935e+01,2.062459189843071172e+01,5.765769942313288965e+01
2.813620035123491192e+01,2.071228304624649397e+01,5.790301624726062357e+01
2.825537729015940869e+01,2.079997421356408083e+01,5.814833311768178703e+01
2.837455405267350272e+01,2.088766540071888045e+01,5.839365003362846096e+01
2.849373064045754589e+01,2.097535660804223312e+01,5.863896699433935567e+01
2.861290705517915356e+01,2.106304783586146101e+01,5.888428399906000266e+01
2.873208329849324372e+01,2.115073908449991080e+01,5.912960104704264097e+01
2.885125937204209734e+01,2.123843035427695014e+01,5.937491813754608216e+01
2.897043527745551117e+01,2.132612164550802092e+01,5.962023526983578847e+01
2.908961101635083679e+01,2.141381295850467126e+01,5.986555244318371649e+01
2.920878659033307301e+01,2.150150429357462656e+01,6.011086965686833139e+01
2.932796200099496886e+01,2.158919565102172555e+01,6.035618691017457849e+01
2.944713724991711246e+01,2.167688703114605175e+01,6.060150420239376245e+01
2.956631233866795228e+01,2.176457843424389083e+01,6.084682153282351180e+01
2.968548726880397126e+01,2.185226986060783361e+01,6.109213890076782860e+01
2.980466204186970103e+01,2.193996131052672638e+01,6.133745630553693928e+01
2.992383665939784976e+01,2.202765278428577034e+01,6.158277374644722357e+01
3.004301112290933418e+01,2.211534428216651804e+01,6.182809122282133529e+01
3.016218543391342166e+01,2.220303580444690894e+01,6.207340873398792525e+01
3.028135959390775156e+01,2.229072735140129069e+01,6.231872627928181174e+01
3.040053360437845953e+01,2.237841892330047600e+01,6.256404385804378165e+01
3.051970746680024860e+01,2.246611052041174617e+01,6.280936146962061883e+01
3.063888118263643534e+01,2.255380214299889374e+01,6.305467911336508280e+01
3.075805475333906713e+01,2.264149379132225093e+01,6.329999678863572399e+01
3.087722818034898964e+01,2.272918546563870379e+01,6.354531449479708272e+01
3.099640146509591787e+01,2.281687716620174555e+01,6.379063223121936232e+01
3.111557460899850369e+01,2.290456889326149081e+01,6.403594999727862103e+01
3.123474761346445305e+01,2.299226064706470041e+01,6.428126779235660138e+01
3.135392047989056863e+01,2.307995242785482759e+01,6.452658561584073027e+01
3.147309320966280666e+01,2.316764423587201094e+01,6.477190346712404789e+01
3.159226580415639063e+01,2.325533607135316316e+01,6.501722134560520772e+01
3.171143826473587879e+01,2.334302793453190716e+01,6.526253925068840545e+01
3.183061059275523164e+01,2.343071982563871103e+01,6.550785718178333639e+01
3.194978278955788653e+01,2.351841174490083475e+01,6.575317513830518124e+01
3.206895485647679322e+01,2.360610369254237639e+01,6.599849311967447818e+01
3.218812679483459505e+01,2.369379566878432541e+01,6.624381112531723659e+01
3.230729860594357206e+01,2.378148767384454487e+01,6.648912915466478069e+01
3.242647029110577250e+01,2.386917970793786026e+01,6.673444720715367851e+01
3.254564185161311229e+01,2.395687177127601686e+01,6.697976528222585557e+01
3.266481328874738921e+01,2.404456386406775437e+01,6.722508337932838174e+01
3.278398460378039658e+01,2.413225598651880333e+01,6.747040149791358488e+01
3.290315579797395174e+01,2.421994813883194198e+01,6.771571963743882350e+01
3.302232687258002386e+01,2.430764032120698204e+01,6.796103779736667150e+01
3.314149782884074824e+01,2.439533253384082911e+01,6.820635597716470500e+01
3.326066866798849730e+01,2.448302477692749335e+01,6.845167417630557338e+01
3.337983939124600141e+01,2.457071705065811074e+01,6.869699239426691406e+01
3.349900999982637018e+01,2.465840935522097865e+01,6.894231063053123876e+01
3.361818049493315641e+01,2.474610169080155586e+01,6.918762888458606142e+01
3.373735087776044850e+01,2.483379405758251934e+01,6.943294715592372768e+01
3.385652114949293434e+01,2.492148645574379984e+01,6.967826544404145750e+01
3.397569131130593689e+01,2.500917888546251433e+01,6.992358374844120306e+01
3.409486136436552073e+01,2.509687134691312949e+01,7.016890206862980506e+01
3.421403130982853469e+01,2.518456384026736217e+01,7.041422040411869432e+01
3.433320114884266161e+01,2.527225636569426470e+01,7.065953875442409071e+01
3.445237088254653912e+01,2.535994892336026041e+01,7.090485711906687527e+01
3.457154051206973122e+01,2.544764151342909742e+01,7.115017549757249071e+01
3.469071003853288460e+01,2.553533413606195168e+01,7.139549388947096986e+01
3.480987946304774283e+01,2.562302679141741280e+01,7.164081229429699249e+01
3.492904878671721747e+01,2.571071947965149818e+01,7.188613071158961532e+01
3.504821801063544484e+01,2.579841220091767084e+01,7.213144914089249937e+01
3.516738713588785004e+01,2.588610495536692113e+01,7.237676758175369685e+01
3.528655616355123215e+01,2.597379774314770273e+01,7.262208603372567950e+01
3.540572509469378559e+01,2.606149056440602152e+01,7.286740449636529604e+01
3.552489393037518539e+01,2.614918341928541778e+01,7.311272296923375791e+01
3.564406267164663689e+01,2.623687630792701597e+01,7.335804145189656822e+01
3.576323131955095391e+01,2.632456923046952824e+01,7.360335994392355019e+01
3.588239987512258722e+01,2.641226218704926865e+01,7.384867844488871924e+01
3.600156833938770973e+01,2.649995517780020293e+01,7.409399695437032562e+01
3.612073671336427338e+01,2.658764820285394492e+01,7.433931547195082601e+01
3.623990499806201626e+01,2.667534126233979208e+01,7.458463399721681242e+01
3.635907319448263308e+01,2.676303435638473616e+01,7.482995252975898381e+01
3.647824130361971129e+01,2.685072748511349161e+01,7.507527106917213189e+01
3.659740932645885891e+01,2.693842064864849917e+01,7.532058961505511263e+01
3.671657726397773303e+01,2.702611384710996489e+01,7.556590816701077529e+01
3.683574511714610367e+01,2.711380708061588507e+01,7.581122672464596235e+01
3.695491288692592491e+01,2.720150034928204619e+01,7.605654528757155219e+01
3.707408057427136328e+01,2.728919365322204271e+01,7.630186385540224592e+01
3.719324818012888301e+01,2.737688699254733748e+01,7.654718242775669523e+01
3.731241570543725317e+01,2.746458036736722264e+01,7.679250100425741721e+01
3.743158315112765422e+01,2.755227377778887998e+01,7.703781958453080847e+01
3.755075051812372067e+01,2.763996722391739524e+01,7.728313816820698889e+01
3.766991780734156237e+01,2.772766070585576514e+01,7.752845675491992949e+01
3.778908501968984268e+01,2.781535422370490807e+01,7.777377534430728190e+01
3.790825215606983534e+01,2.790304777756371379e+01,7.801909393601050624e+01
3.802741921737546704e+01,2.799074136752905062e+01,7.826441252967470064e+01
3.814658620449339566e+01,2.807843499369575468e+01,7.850973112494861539e+01
3.826575311830297466e+01,2.816612865615667971e+01,7.875504972148465299e+01
3.838491995967645920e+01,2.825382235500273254e+01,7.900036831893883971e+01
3.850408672947889244e+01,2.834151609032282693e+01,7.924568691697074030e+01
3.862325342856828314e+01,2.842920986220396884e+01,7.949100551524348646e+01
3.874242005779557019e+01,2.851690367073122800e+01,7.973632411342373416e+01
3.886158661800471492e+01,2.860459751598780187e+01,7.998164271118164947e+01
3.898075311003275090e+01,2.869229139805496587e+01,8.022696130819080906e+01
3.909991953470983361e+01,2.877998531701215867e+01,8.047227990412828547e+01
3.921908589285926894e+01,2.886767927293697866e+01,8.071759849867453340e+01
3.933825218529756995e+01,2.895537326590515192e+01,8.096291709151340399e+01
3.945741841283452089e+01,2.904306729599062820e+01,8.120823568233213052e+01
3.957658457627323401e+01,2.913076136326555243e+01,8.145355427082120059e+01
3.969575067641012112e+01,2.921845546780028258e+01,8.169887285667446974e+01
3.981491671403507127e+01,2.930614960966341798e+01,8.194419143958906204e+01
3.993408268993136545e+01,2.939384378892181360e+01,8.218951001926537003e+01
4.005324860487582583e+01,2.948153800564060489e+01,8.243482859540695529e+01
4.016445986276324476e+01,2.956337777370901421e+01,8.266377602084483556e+01
4.024446491094843026e+01,2.962225022845731459e+01,8.282849879168679763e+01
4.029634441739335671e+01,2.966042269357520311e+01,8.293533697772330981e+01
4.032288504355302905e+01,2.967994610894554341e+01,8.299002558577646482e+01
4.032660745191768115e+01,2.968267564368348488e+01,8.299775219833946949e+01
4.030979164577843221e+01,2.967028934574431176e+01,8.296320912207951892e+01
4.027449989532607333e+01,2.964430501511970206e+01,8.289064056914209289e+01
4.022259747998882773e+01,2.960609546982809093e+01,8.278388534438440161e+01
4.015577145501563905e+01,2.955690235778767061e+01,8.264641546660003257e+01
4.007554763049883917e+01,2.949784865307889703e+01,8.248137111102440144e+01
3.998330593310414116e+01,2.942994996191013612e+01,8.229159222352021175e+01
3.988029430455762991e+01,2.935412475166388901e+01,8.207964712346729641e+01
3.976764127626609024e+01,2.927120360560190093e+01,8.184785838218387255e+01
3.964843601393775430e+01,2.918346011319973599e+01,8.160258375823831045e+01
3.952923101226690505e+01,2.909571683841340217e+01,8.135730891156957512e+01
3.941002626946917786e+01,2.900797377986048531e+01,8.111203384363516022e+01
3.929082178377169043e+01,2.892023093616709417e+01,8.086675855588346451e+01
3.917161755341309970e+01,2.883248830596780010e+01,8.062148304975376334e+01
3.905241357664342416e+01,2.874474588790560503e+01,8.037620732667619450e+01
3.893320985172404392e+01,2.865700368063184911e+01,8.013093138807202820e+01
3.881400637692759403e+01,2.856926168280619294e+01,7.988565523535346813e+01
3.869480315053790775e+01,2.848151989309655718e+01,7.964037886992389303e+01
3.857560017084993831e+01,2.839377831017906928e+01,7.939510229317788514e+01
3.845639743616970208e+01,2.830603693273804922e+01,7.914982550650115911e+01
3.833719494481419332e+01,2.821829575946590296e+01,7.890454851127074676e+01
3.821799269511132024e+01,2.813055478906308338e+01,7.865927130885498286e+01
3.809879068539986235e+01,2.804281402023811864e+01,7.841399390061364727e+01
3.797958891402934256e+01,2.795507345170743108e+01,7.816871628789783699e+01
3.786038737936004850e+01,2.786733308219541883e+01,7.792343847205025043e+01
3.774118607976288331e+01,2.777959291043434220e+01,7.767816045440505945e+01
3.762198501361931591e+01,2.769185293516425972e+01,7.743288223628803735e+01
3.750278417932135966e+01,2.760411315513302455e+01,7.718760381901657297e+01
3.738358357527145159e+01,2.751637356909623122e+01,7.694232520389981289e+01
3.726438319988245240e+01,2.742863417581713037e+01,7.669704639223860454e+01
3.714518305157749722e+01,2.734089497406663583e+01,7.645176738532556726e+01
3.702598312878996722e+01,2.725315596262323581e+01,7.620648818444519179e+01
3.690678342996349670e+01,2.716541714027297516e+01,7.596120879087385447e+01
3.678758395355178124e+01,2.707767850580938784e+01,7.571592920587987408e+01
3.666838469801860612e+01,2.698994005803347562e+01,7.547064943072356868e+01
3.654918566183774686e+01,2.690220179575363346e+01,7.522536946665729829e+01
3.642998684349293370e+01,2.681446371778563531e+01,7.498008931492552165e+01
3.631078824147774498e+01,2.672672582295255594e+01,7.473480897676479628e+01
3.619158985429560715e+01,2.663898811008478162e+01,7.448952845340393480e+01
3.607239168045963140e+01,2.655125057801989641e+01,7.424424774606390542e+01
3.595319371849271306e+01,2.646351322560268926e+01,7.399896685595800250e+01
3.583399596692727584e+01,2.637577605168507944e+01,7.375368578429187494e+01
3.571479842430539975e+01,2.628803905512611294e+01,7.350840453226352622e+01
3.559560108917860788e+01,2.620030223479187725e+01,7.326312310106337122e+01
3.547640396010790909e+01,2.611256558955546225e+01,7.301784149187427886e+01
3.535720703566369139e+01,2.602482911829697443e+01,7.277255970587167155e+01
3.523801031442567222e+01,2.593709281990340898e+01,7.252727774422355367e+01
3.511881379498285582e+01,2.584935669326867469e+01,7.228199560809049729e+01
3.499961747593342665e+01,2.576162073729352286e+01,7.203671329862574169e+01
3.488042135588476356e+01,2.567388495088550471e+01,7.179143081697519335e+01
3.476122543345329774e+01,2.558614933295894645e+01,7.154614816427755386e+01
3.464202970726456243e+01,2.549841388243489959e+01,7.130086534166434831e+01
3.452283417595301529e+01,2.541067859824108766e+01,7.105558235025982583e+01
3.440363883816209523e+01,2.532294347931188838e+01,7.081029919118114435e+01
3.428444369254406610e+01,2.523520852458828756e+01,7.056501586553845584e+01
3.416524873776004512e+01,2.514747373301781863e+01,7.031973237443479263e+01
3.404605397247988918e+01,2.505973910355454493e+01,7.007444871896628058e+01
3.392685939538216644e+01,2.497200463515903124e+01,6.982916490022201117e+01
3.380766500515409945e+01,2.488427032679825857e+01,6.958388091928419783e+01
3.368847080049149412e+01,2.479653617744562766e+01,6.933859677722821857e+01
3.356927678009872551e+01,2.470880218608091283e+01,6.909331247512260177e+01
3.345008294268863125e+01,2.462106835169021579e+01,6.884802801402909722e+01
3.333088928698249020e+01,2.453333467326590878e+01,6.860274339500271878e+01
3.321169581170998697e+01,2.444560114980664167e+01,6.835745861909181542e+01
3.309250251560908396e+01,2.435786778031725675e+01,6.811217368733801436e+01
3.297330939742608535e+01,2.427013456380879575e+01,6.786688860077639163e+01
3.285411645591547369e+01,2.418240149929842175e+01,6.762160336043545783e+01
3.273492368983991696e+01,2.409466858580941917e+01,6.737631796733710132e+01
3.261573109797021175e+01,2.400693582237111912e+01,6.713103242249680136e+01
3.249653867908521931e+01,2.391920320801886390e+01,6.688574672692355705e+01
3.237734643197182294e+01,2.383147074179404612e+01,6.664046088161997261e+01
3.225815435542487108e+01,2.374373842274396296e+01,6.639517488758222896e+01
3.213896244824714188e+01,2.365600624992183398e+01,6.614988874580026845e+01
3.201977070924925783e+01,2.356827422238679759e+01,6.590460245725761013e+01
3.190057913724970007e+01,2.348054233920380796e+01,6.565931602293163394e+01
3.178138773107467330e+01,2.339281059944363150e+01,6.541402944379345286e+01
3.166219648955814847e+01,2.330507900218282913e+01,6.516874272080792707e+01
3.154300541154173843e+01,2.321734754650371002e+01,6.492345585493396243e+01
3.142381449587469078e+01,2.312961623149426416e+01,6.467816884712418357e+01
3.130462374141382043e+01,2.304188505624815519e+01,6.443288169832520396e+01
3.118543314702348113e+01,2.295415401986471338e+01,6.418759440947768269e+01
3.106624271157550865e+01,2.286642312144885381e+01,6.394230698151614689e+01
3.094705243394916039e+01,2.277869236011106935e+01,6.369701941536932566e+01
3.082786231303108693e+01,2.269096173496736668e+01,6.345173171195988715e+01
3.070867234771528587e+01,2.260323124513929116e+01,6.320644387220472282e+01
3.058948253690302366e+01,2.251550088975383090e+01,6.296115589701485504e+01
3.047029287950284271e+01,2.242777066794340968e+01,6.271586778729547262e+01
3.035110337443046902e+01,2.234004057884587979e+01,6.247057954394600188e+01
3.023191402060878019e+01,2.225231062160442974e+01,6.222529116786012082e+01
3.011272481696779479e+01,2.216458079536761261e+01,6.198000265992586577e+01
2.999353576244455155e+01,2.207685109928928213e+01,6.173471402102551764e+01
2.987434685598315909e+01,2.198912153252853940e+01,6.148942525203581511e+01
2.975515809653465027e+01,2.190139209424976841e+01,6.124413635382784094e+01
2.963596948305704259e+01,2.181366278362252231e+01,6.099884732726710723e+01
2.951678101451519609e+01,2.172593359982156258e+01,6.075355817321366914e+01
2.939759268988085594e+01,2.163820454202677723e+01,6.050826889252204666e+01
2.927840450813254591e+01,2.155047560942317730e+01,6.026297948604126020e+01
2.915921646825552571e+01,2.146274680120085065e+01,6.001768995461496559e+01
2.904002856924182652e+01,2.137501811655494421e+01,5.977240029908140428e+01
2.892084081009010887e+01,2.128728955468563200e+01,5.952711052027350291e+01
2.880165318980568756e+01,2.119956111479806893e+01,5.928182061901873823e+01
2.868246570740045343e+01,2.111183279610236951e+01,5.903653059613946397e+01
2.856327836189283786e+01,2.102410459781359364e+01,5.879124045245262664e+01
2.844409115230780216e+01,2.093637651915168618e+01,5.854595018877004264e+01
2.832490407767674867e+01,2.084864855934147343e+01,5.830065980589832009e+01
2.820571713703750660e+01,2.076092071761261337e+01,5.805536930463881617e+01
2.808653032943430006e+01,2.067319299319958503e+01,5.781007868578790010e+01
2.796734365391769117e+01,2.058546538534164583e+01,5.756478795013672567e+01
2.784815710954453039e+01,2.049773789328281737e+01,5.731949709847143026e+01
2.772897069537794934e+01,2.041001051627182505e+01,5.707420613157312062e+01
2.760978441048727916e+01,2.032228325356210519e+01,5.682891505021788703e+01
2.749059825394806111e+01,2.023455610441175168e+01,5.658362385517683890e+01
2.737141222484196490e+01,2.014682906808351959e+01,5.633833254721617578e+01
2.725222632225675667e+01,2.005910214384474699e+01,5.609304112709713763e+01
2.713304054528627773e+01,1.997137533096736206e+01,5.584774959557611851e+01
2.701385489303039833e+01,1.988364862872785821e+01,5.560245795340463815e+01
2.689466936459498214e+01,1.979592203640724435e+01,5.535716620132942722e+01
2.677548395909181878e+01,1.970819555329104134e+01,5.511187434009239183e+01
2.665629867563863442e+01,1.962046917866922868e+01,5.486658237043069875e+01
2.653711351335902435e+01,1.953274291183623035e+01,5.462129029307676831e+01
2.641792847138241740e+01,1.944501675209089697e+01,5.437599810875832418e+01
2.629874354884405463e+01,1.935729069873646679e+01,5.413070581819842886e+01
2.617955874488492185e+01,1.926956475108054079e+01,5.388541342211548368e+01
2.606037405865174605e+01,1.918183890843505779e+01,5.364012092122328568e+01
2.594118948929693502e+01,1.909411317011625897e+01,5.339482831623101333e+01
2.582200503597857022e+01,1.900638753544468784e+01,5.314953560784336872e+01
2.570282069786032864e+01,1.891866200374512985e+01,5.290424279676042829e+01
2.558363647411148634e+01,1.883093657434661239e+01,5.265894988367782759e+01
2.546445236390685096e+01,1.874321124658236215e+01,5.241365686928669732e+01
2.534526836642675818e+01,1.865548601978979093e+01,5.216836375427372730e+01
2.522608448085701127e+01,1.856776089331047430e+01,5.192307053932123040e+01
2.510690070638884563e+01,1.848003586649008767e+01,5.167777722510705729e+01
2.498771704221892875e+01,1.839231093867845956e+01,5.143248381230475275e+01
2.486853348754927495e+01,1.830458610922945795e+01,5.118719030158350591e+01
2.474935004158725604e+01,1.821686137750100798e+01,5.094189669360817874e+01
2.463016670354553739e+01,1.812913674285509558e+01,5.069660298903937701e+01
2.451098347264205302e+01,1.804141220465767859e+01,5.045130918853346458e+01
2.439180034809998432e+01,1.795368776227870811e+01,5.020601529274249941e+01
2.427261732914771031e+01,1.786596341509209651e+01,4.996072130231443964e+01
2.415343441501876853e+01,1.777823916247569258e+01,4.971542721789300145e+01
2.403425160495184443e+01,1.769051500381123176e+01,4.947013304011775148e+01
2.391506889819074644e+01,1.760279093848435750e+01,4.922483876962414939e+01
2.379588629398431010e+01,1.751506696588456080e+01,4.897954440704354795e+01
2.367670379158644778e+01,1.742734308540518029e+01,4.873424995300324269e+01
2.355752139025607761e+01,1.733961929644334887e+01,4.848895540812646487e+01
2.343833908925705600e+01,1.725189559840001507e+01,4.824366077303240274e+01
2.331915688785823093e+01,1.716417199067987909e+01,4.799836604833629394e+01
2.319997478533332824e+01,1.707644847269138566e+01,4.775307123464936865e+01
2.308079278096096587e+01,1.698872504384670279e+01,4.750777633257891353e+01
2.267512855547140305e+01,1.717075766986769736e+01,4.716602202006888689e+01
2.226696772890455378e+01,1.735083361661965284e+01,4.682621072261935780e+01
2.185634920768575284e+01,1.752899755007472393e+01,4.648835232853562616e+01
2.144331173240794541e+01,1.770529356356188089e+01,4.615245616016165542e+01
2.102789388248231717e+01,1.787976518321527664e+01,4.581853099232039739e+01
2.061013408087486809e+01,1.805245537369037478e+01,4.548658507048215682e+01
2.019007059892539857e+01,1.822340654413624605e+01,4.515662612866876913e+01
1.976774156124561088e+01,1.839266055441286696e+01,4.482866140710103053e+01
1.934318495069298294e+01,1.856025872154217637e+01,4.450269766959748807e+01
1.891643861341706057e+01,1.872624182638201873e+01,4.417874122073254739e+01
1.848754026397476480e+01,1.889065012051207404e+01,4.385679792276190625e+01
1.805652749051154515e+01,1.905352333332113446e+01,4.353687321232386154e+01
1.762343776000495055e+01,1.921490067928518997e+01,4.321897211692480312e+01
1.718830842356727473e+01,1.937482086542584625e+01,4.290309927121730738e+01
1.675117672180412498e+01,1.953332209893875415e+01,4.258925893307986144e+01
1.631207979022553545e+01,1.969044209498193609e+01,4.227745499950653141e+01
1.587105466470625714e+01,1.984621808461373149e+01,4.196769102231566961e+01
1.542813828699211065e+01,2.000068682287045263e+01,4.165997022368664915e+01
1.498336751024901758e+01,2.015388459697369683e+01,4.135429551153335836e+01
1.453677910465145295e+01,2.030584723465747388e+01,4.105066949472384863e+01
1.408840976300701087e+01,2.045661011260532902e+01,4.074909449815498874e+01
1.363829610641392875e+01,2.060620816498751395e+01,4.044957257769139147e+01
1.318647468994814176e+01,2.075467589208865604e+01,4.015210553497794166e+01
1.273298200837670535e+01,2.090204736901604576e+01,3.985669493213489289e+01
1.227785450189428751e+01,2.104835625447884695e+01,3.956334210634510384e+01
1.182112856187943173e+01,2.119363579962857358e+01,3.927204818434240963e+01
1.136284053666731353e+01,2.133791885695106316e+01,3.898281409681058562e+01
1.090302673733573968e+01,2.148123788920027977e+01,3.869564059270211231e+01
1.044172344350109860e+01,2.162362497836409858e+01,3.841052825348592847e+01
9.978966909120918771e+00,2.176511183465246901e+01,3.812747750733360874e+01
9.514793368299802268e+00,2.190572980549796611e+01,3.784648864325285444e+01
9.049239041095370695e+00,2.204550988455897098e+01,3.756756182517779052e+01
8.582340139320988825e+00,2.218448272071552907e+01,3.729069710602492194e+01
8.114132872341839331e+00,2.232267862704794226e+01,3.701589444172387999e+01
7.644653452861106757e+00,2.246012758978789137e+01,3.674315370523205360e+01
7.173938102692885899e+00,2.259685927723218413e+01,3.647247470054179530e+01
6.702023058518449261e+00,2.273290304860859834e+01,3.620385717668914793e+01
6.228944577622599788e+00,2.286828796288370924e+01,3.593730084177278172e+01
5.754738943606573898e+00,2.300304278750216724e+01,3.567280537699174658e+01
5.279442472074282300e+00,2.313719600704676438e+01,3.541037045071043110e+01
4.803091516288310103e+00,2.327077583180872367e+01,3.514999573255926890e+01
4.325722472792473461e+00,2.340381020625733299e+01,3.489168090757915053e+01
3.847371786997238807e+00,2.353632681739786392e+01,3.463542569041786834e+01
3.368075958724788155e+00,2.366835310300680817e+01,3.438122983958621859e+01
2.887871547710151976e+00,2.379991625973297431e+01,3.412909317178178270e+01
2.406795179054918687e+00,2.393104325105311503e+01,3.387901557628752158e+01
1.924883548630108576e+00,2.406176081507042142e+01,3.363099702945301317e+01
1.442173428424539550e+00,2.419209547214409284e+01,3.338503760926500519e+01
9.587016718353823519e-01,2.432207353233803104e+01,3.314113751001443120e+01
4.745052188970938500e-01,2.445172110267637677e+01,3.289929705706653351e+01
-1.037889855466735990e-02,2.458106409419374927e+01,3.265951672174048781e+01
-4.959135517878124344e-01,2.471012822876738824e+01,3.242179713630457627e+01
-9.820615101508664013e-01,2.483893904571851508e+01,3.218613910909310505e+01
-1.442711847058527175e+00,2.496752190817007033e+01,3.195254363975023182e+01
-1.870137952185522368e+00,2.509604636168926817e+01,3.172089773036243443e+01
-2.267565213497067411e+00,2.522471986888968587e+01,3.149105241582817527e+01
-2.637907852267844078e+00,2.535372661102091740e+01,3.126287037524096490e+01
-2.983798547068921891e+00,2.548322992505429596e+01,3.103622491572062359e+01
-3.307615235698136757e+00,2.561337448674316164e+01,3.081099903978214627e+01
-3.611505363869740748e+00,2.574428826665341674e+01,3.058708459101561061e+01
-3.897407823874287303e+00,2.587608428319144593e+01,3.036438147282491684e+01
-4.167072803254362690e+00,2.600886217402960199e+01,3.014279693505155322e+01
-4.422079742582609718e+00,2.614270960500387275e+01,2.992224492346099396e+01
-4.663853582465541159e+00,2.627770353349683674e+01,2.970264548727376663e+01
-4.893679462740470498e+00,2.641391134148934228e+01,2.948392424015910152e+01
-5.112716021310297343e+00,2.655139185184016526e+01,2.926601187036759910e+01
-5.322007426017133724e+00,2.669019623990857326e+01,2.904884369594575588e+01
-5.522494260249707132e+00,2.683036885135032534e+01,2.883235926124552861e+01
-5.715023371483373360e+00,2.697194793577338956e+01,2.861650197120847849e+01
-5.900356781550988750e+00,2.711496630492104387e+01,2.840121876016322844e+01
-6.079179748032535358e+00,2.725945192314078014e+01,2.818645979212429609e+01
-6.252108057637480343e+00,2.740542843708695742e+01,2.797217818981741289e+01
-6.419694624751154599e+00,2.755291565088128536e+01,2.775832978988066557e+01
-6.582435461347099448e+00,2.766711352874453667e+01,2.755246176876337572e+01
-6.740572487461496287e+00,2.774792531006045948e+01,2.735418130632867317e+01
-6.894306758904585664e+00,2.779867141020578813e+01,2.716237930901971609e+01
-7.043822499389682967e+00,2.782236010608322374e+01,2.697606670941001639e+01
-7.189288588922019052e+00,2.782171690429278499e+01,2.679436219871719871e+01
-7.330859924500968461e+00,2.779921113604678240e+01,2.661648117075212383e+01
-7.468678663299656684e+00,2.775708004264789963e+01,2.644172576407833120e+01
-7.602875357839152137e+00,2.769735058983702203e+01,2.626947589856463239e+01
-7.733569992032943929e+00,2.762185922635532620e+01,2.609918121137324221e+01
-7.860872926351634149e+00,2.753226978138378556e+01,2.593035380571607362e+01
-7.984885759753177936e+00,2.743008967688201949e+01,2.576256173342886058e+01
-8.105702115446826284e+00,2.731668461403642212e+01,2.559542313956330162e+01
-8.223408357010805858e+00,2.719329187785647406e+01,2.542860100379889232e+01
-8.338084240867281949e+00,2.706103239026028362e+01,2.526179841954888516e+01
-8.449803510633737247e+00,2.692092162961833424e+01,2.509475435720729308e+01
-8.558634438417467294e+00,2.677387952354401435e+01,2.492723986308232043e+01
-8.664640317699271677e+00,2.662073941161292723e+01,2.475905465021799756e+01
-8.767879912061722791e+00,2.646225616555427251e+01,2.459002404154898969e+01
-8.868407863656848633e+00,2.629911354619114405e+01,2.441999622969413863e+01
-8.966275064974475129e+00,2.613193086892795591e+01,2.424883982120111625e+01
-9.061528997165824606e+00,2.596126904281496195e+01,2.407644163623616862e+01
-9.154214037894803369e+00,2.578763604209417792e+01,2.390270473759527903e+01
-9.244371741430216005e+00,2.561149186358531082e+01,2.372754666552213010e+01
-9.332041093454689573e+00,2.543325301824911122e+01,2.355089785717702355e+01
-9.417258742848339637e+00,2.525329660071876958e+01,2.337270023173196520e+01
-9.500059212506224426e+00,2.507196397647214781e+01,2.319290592399072182e+01
-9.580475091066320559e+00,2.488956412258807305e+01,2.301147615116742529e+01
-9.658537207258500956e+00,2.470637665465148558e+01,2.282838019902145277e+01
-9.734274788432887959e+00,2.452265456931192134e+01,2.264359451495496955e+01
-9.807715604687379241e+00,2.433862672922751713e+01,2.245710189694800718e+01
-9.878886099887468575e+00,2.415450011461468449e+01,2.226889076834739001e+01
-9.947811510756100262e+00,2.397046186334818785e+01,2.207895452955256488e+01
-1.001451597510607705e+01,2.378668111949430042e+01,2.188729097856435502e+01
-1.007902263019168743e+01,2.360331070829158406e+01,2.169390179319252354e+01
-1.014135370206865261e+01,2.342048865390118451e+01,2.149879206846312130e+01
-1.020153058677206559e+01,2.323833955471458168e+01,2.130196990343618424e+01
-1.025957392404937352e+01,2.305697582961714076e+01,2.110344603224528015e+01
-1.031550366431933163e+01,2.287649884734624450e+01,2.090323349470986258e+01
-1.036933912946786762e+01,2.269699994994214975e+01,2.070134734235569596e+01
-1.042109906803684360e+01,2.251856138025526732e+01,2.049780437611234518e+01
-1.047080170531196153e+01,2.234125712253712237e+01,2.029262291234699234e+01
-1.051846478877059354e+01,2.216515366429313616e+01,2.008582257424252404e+01
-1.056410562930889085e+01,2.199031068680625722e+01,1.987742410584117536e+01
-1.060774113863014101e+01,2.181678169104349507e+01,1.966744920635585814e+01
-1.064938786314172958e+01,2.164461456502609238e+01,1.945592038260255308e+01
-1.068906201467718198e+01,2.147385209817160856e+01,1.924286081763280620e+01
