azimuth_1,azimuth_2,azimuth_3,azimuth_4,azimuth_5,azimuth_6,azimuth_7,azimuth_8
42.47225391142797,17.969803937294206,198.00854848278223,115.90971393229067,242.93991590203083,143.73505339427496,158.69244390624888,331.09517511105855
42.410560488278435,17.952350652497906,198.05284145266876,115.95711901440573,242.96825430578656,143.71695596608006,158.62212333029981,331.1183653059427
42.37976145627785,17.88698716456084,198.060299782006,115.85127022591466,243.03066251306683,143.7511631048191,158.62965302927043,331.1604958331094
42.362612997054406,17.81019220384364,198.08991909533592,115.81386425516312,243.10870436693756,143.75161833055643,158.5964011103973,331.2119751835086
42.35249606310285,17.727113571687077,198.1312943190123,115.79034192119119,243.17550605338062,143.73733603664414,158.54223495548663,331.1911110473892
42.35286649321592,17.796956889073673,198.17020874837513,115.85848125551631,243.06686703330135,143.66736014194592,158.5532897248595,331.14457712159134
42.37132958983784,17.835568322492993,198.20371099323566,115.87278034213415,243.1399002982379,143.64910734922984,158.63636499520422,331.09795763383454
42.35414900032474,17.81834389485776,198.28792763275618,115.9467735663373,243.19236792226465,143.65458698368155,158.68624139343746,331.07702038662353
42.384575495425956,17.739106109018657,198.28100804992155,115.9836502655877,243.1860791502318,143.6609469903616,158.7768778830721,331.0220424887838
42.3803657816955,17.777956375445513,198.29217257369888,116.0048326343037,243.14497530193663,143.635638433722,158.73282586613198,330.9507027451535
42.38559289750994,17.736855769560993,198.30979872293946,115.93702341966899,243.11368914296244,143.60661519188403,158.6889166322879,330.8788263679706
42.51014137142531,17.7347019669273,198.32066618482907,115.96330371910571,243.05237212603666,143.6014993605624,158.66833988394794,330.8969195846913
42.566210939452404,17.83207148517695,198.32071293835097,115.98477553005235,243.03766752343233,143.5703462747034,158.7239655285642,330.86784344325076
42.54932156681628,17.84587568142585,198.35099425346445,115.95426078805488,243.01080441500267,143.5698557557299,158.63651654329755,330.7893708845992
42.58320965616358,17.80847099533457,198.4039270745069,115.99692406691015,242.9714587815814,143.48678475210775,158.63091494865506,330.766850151572
42.515812153541376,17.84509287567133,198.42607058488775,116.01356535767142,242.90528229557407,143.49355040484528,158.65538955541996,330.807826994485
42.45355701172203,17.90830739115889,198.4648589662478,115.9342575405041,242.8940413471613,143.4918249577224,158.6893209314646,330.768746097145
42.48034825761743,17.86672342449366,198.4127514570515,115.94104001289011,242.837736774181,143.45189447191532,158.72325544052532,330.84347672688983
42.46175556166363,17.876800078261226,198.39405114305788,115.94850108182354,242.94270020199664,143.43497260649116,158.67418259546858,330.7787743817454
42.44494042876776,17.898514090128657,198.33003983535204,116.00736238292501,242.84691586906342,143.4461087440793,158.725201520608,330.7641590853194
42.512764673586695,17.8323058768698,198.2929812605845,115.9893150138985,242.87509233273704,143.43355680950384,158.72647371261544,330.8242889326472
42.45989162346529,17.82243018060816,198.2671884891319,116.07016648005145,242.89085564920063,143.48587135396585,158.77826767269784,330.8348930494739
42.4683925278162,17.79226875111184,198.26534440721557,116.06908920990773,242.92530127087812,143.45078831605557,158.85241830585653,330.79264800270676
42.609781418949176,17.845028517913722,198.2684278787618,116.05323143275768,242.95383515549725,143.43199915270117,158.94823131478591,330.84800995913673
42.58462732776959,17.819854969859094,198.2576393166563,116.05206750435498,242.97607257106472,143.44608912527602,158.91288480405763,330.8468274628369
42.619448514200386,17.742031831181233,198.19019520127165,116.08197197879527,242.99699858065702,143.44917896671714,158.85434321228053,330.9477979513744
42.63860555926658,17.71758918431532,198.21612385673805,116.10993702724997,242.9695071771938,143.44529663383457,158.80181972973307,330.91866777872366
42.652733487721356,17.688564528775206,198.13938358275468,116.09839927228839,243.01164154962476,143.45091405201003,158.81382203453373,331.0192477601815
42.68174403937834,17.66546514744932,198.170070073309,116.06710204082243,243.06679914547288,143.48267201855205,158.78000659997835,330.9744896493085
42.69836214266329,17.703014868828138,198.09724765416243,116.04702682390038,243.1427945388028,143.4872084937785,158.81002356324592,330.98278732238765
42.74939678386609,17.662527671500786,198.22678816841722,116.09233319498259,243.18896170703803,143.54297919747137,158.8234117318365,331.0293397562114
42.7646263033891,17.660460561483568,198.20592129201455,116.09695623541654,243.25237749138807,143.56397492159067,158.88783838596322,331.0699982156682
42.790579768698514,17.63962398595744,198.174743408675,116.04613290390492,243.327191231721,143.5147814145721,158.8970019557932,331.09498086037814
42.784693233596755,17.543054579523602,198.16565071252023,115.98212648492543,243.31026924265203,143.588140407099,158.90375688343698,331.10134462720197
42.72036500859123,17.48645540708615,198.19053774962532,115.98640193891589,243.3567481403698,143.5842933105917,158.9229980593993,331.12363530529274
42.731630772469366,17.517202177465162,198.27854812209986,115.88389931059864,243.37178802710912,143.60763344001413,158.89329125317212,331.07929147733915
42.71105642142769,17.613735364015266,198.3222116563357,115.87235837639476,243.33848119800862,143.6511482073926,158.9534515773315,331.112598267109
42.75651605185318,17.65414754016396,198.36503455473076,115.7476713151351,243.2666345680578,143.59057754228652,158.97255634257112,331.1208587327739
42.76870732366038,17.684654527899035,198.426881132906,115.781795906116,243.24070231948244,143.5882307548526,158.95846582980852,331.1698257818929
42.72351888712307,17.68690693537236,198.42332919770982,115.77716128376441,243.23169580566002,143.5375844672422,159.06502907272505,331.1706613224872
42.72342453565232,17.736430047632386,198.43123872994386,115.80927975760748,243.23292876648196,143.58394000951918,159.08552135461184,331.1867220730575
42.82167035481989,17.726089046970532,198.33626507923398,115.75450757680201,243.2318680575993,143.56699555307475,159.14445772072128,331.20802882240844
42.83007169775718,17.675207877056256,198.3124383456929,115.84804108652678,243.17987667336783,143.5431438877409,159.12593142472295,331.2852452618264
42.90708508712471,17.712054201934837,198.2624856303865,115.8878225788614,243.13658923618945,143.50415164628905,159.13697013708628,331.2490814856081
43.120328436885465,17.695633821970752,198.34334209712256,115.8811222248587,243.14958159072893,143.50052689710557,159.11156340089963,331.2276691709078
43.10393313116828,17.660608124843577,198.35044221265252,115.90313745332817,243.16117133179387,143.51848098019602,159.19836107012839,331.19857126134383
43.0377518077124,17.66633681657814,198.3750369714749,115.79212639458756,243.13820318502246,143.4582961480121,159.22417482451684,331.2489934480019
43.03690438366344,17.784720335088704,198.35419531206185,115.83994835057628,243.2163759409339,143.33418437037776,159.19361360720427,331.32022664423704
42.974734324401304,17.79357541868794,198.38249233127254,115.8400595425783,243.23547347727185,143.36252047857047,159.19150197278094,331.30643900748447
42.92560358612939,17.84376471788195,198.34369261839856,115.84630129776001,243.2677612406269,143.31359331036674,159.1947082771363,331.3356884661706
42.97649113692164,17.88509162494708,198.3100897146516,115.85311865218642,243.2631342901713,143.21851012773223,159.20056667223045,331.32529702109525
42.95978108416548,17.842414848180677,198.3481229748714,115.82300833165401,243.3115697819976,143.21271494713417,159.1044318023773,331.3174898205817
42.95387645370124,17.8389239610716,198.3676067342012,115.90638835647816,243.3054007434529,143.24688003157075,159.1597047435602,331.3301326357896
43.07780546740416,17.826338768187114,198.2580447061775,115.91959304715208,243.26413446614583,143.2479366491466,159.17290577843775,331.35296743826245
43.08039703164757,17.80169260528635,198.24894603093784,115.91691874513371,243.2218213401446,143.24938355835698,159.10762314891758,331.35312326805183
43.06210980547709,17.848276945063805,198.26383699004404,115.95436012452036,243.19569237056578,143.14020500663295,159.04183029386044,331.3249570535531
43.111942425423145,17.85257670308505,198.29251449247224,115.93500078150547,243.19587369179857,143.20852501738406,158.94566127042035,331.31640663795054
43.11710436377665,17.86574260813307,198.2809526424808,115.83106534244622,243.1829086688578,143.2689378173613,159.0310820842654,331.36495799181796
43.136731723972034,17.88847840448474,198.34968028772474,115.76587356981808,243.22349881353264,143.25291487506405,158.94799684528886,331.3446908365339
43.22954585423725,17.8450389445362,198.26927942225217,115.81195068045409,243.23218661331086,143.27707407709008,158.8920069052591,331.27304382083963
43.25412731230114,17.86069558936386,198.23896969998717,115.87617823297442,243.2586390954041,143.25795113870382,158.92141835738462,331.3857282886947
43.26858881875101,17.892749718272178,198.20362544729264,115.83280273201684,243.23136023702796,143.23336250216727,158.89162332774896,331.36479994924866
43.32253187159631,17.85575808322966,198.14442393046454,115.85604795053136,243.21947222398506,143.27339503750926,158.8562543423537,331.39818805501164
43.3781690237749,17.938274864177508,198.22493359582865,115.8692627135247,243.24838682075543,143.30480975680712,158.83505620882397,331.3300593737107
43.41160923305922,17.945585584870134,198.14215930479665,115.83315625229937,243.25104973761344,143.29827706693158,158.87934556191087,331.3049241258483
43.50976120145408,17.94380909544797,198.18333148130938,115.81674794533099,243.288872645146,143.28876915845308,158.81001188073125,331.30306170240925
43.513193100399945,17.981290963821962,198.17578637002578,115.81676850589206,243.26889945929176,143.32844633910187,158.7954786455275,331.241558818664
43.4953959453432,17.984976872323433,198.273198986656,115.74876638301616,243.2456687254472,143.4189090033645,158.73979823109124,331.22906376392245
43.50442991406157,17.980516256161568,198.22559709839888,115.69136796594834,243.23637294652454,143.39728506367226,158.77526985545077,331.2418828413237
43.47019716527298,17.992475773598002,198.2051276472878,115.66223550557541,243.23524390573502,143.31545774853424,158.8452456805186,331.2030740775395
