elevation_1,elevation_2,elevation_3,elevation_4,elevation_5,elevation_6,elevation_7,elevation_8
69.98013855474169,69.26179004094206,13.24861691868694,71.31692434614052,47.47646951521846,64.25573980192294,73.36303691633016,79.9539646280888
69.96529993988322,69.27978065846521,13.253668284779575,71.30925014245739,47.47077056500511,64.25346381341443,73.37476140824393,79.93571206636852
69.97522451387229,69.27769289033819,13.265696960775923,71.29782215007467,47.48212438824328,64.24803739522906,73.36580584688572,79.92551304745105
69.96269636201744,69.26709070226343,13.2680357902337,71.29600165393741,47.50026031707659,64.26305548385336,73.36739313179588,79.92085664563974
69.96105459863647,69.2784561294126,13.276367463760575,71.30684487572627,47.508479831834,64.26624288480758,73.3689016745648,79.92161522177335
69.95020056995708,69.29190438353334,13.265613912893151,71.31028811909556,47.51526222075497,64.2651431856154,73.3746150188036,79.92506892651956
69.95229993706039,69.28190575970675,13.255128430180628,71.31764599079074,47.50970710271887,64.26678740683963,73.38328487276573,79.92624263327991
69.93429857646495,69.28203434315363,13.236531812272684,71.31920249218288,47.505010686488404,64.26311541685315,73.38772132287006,79.9411110165275
69.93449454623779,69.26395928400109,13.226642292064916,71.32250614848132,47.51740301462344,64.27172679072274,73.40543630346995,79.93898074205237
69.93630003350809,69.27816899873406,13.243587492778232,71.31452967146113,47.53042592216473,64.27604793861161,73.39947488634196,79.93261127570113
69.93117455354049,69.26408396313909,13.248990279479647,71.31795368000991,47.51649549337328,64.26508836128349,73.4116430261023,79.93366503242325
69.92524804624902,69.25158149020595,13.255417271479683,71.31758958448809,47.51080464300733,64.26312534794698,73.41320824720779,79.93653191686288
69.92845607659166,69.27304259919799,13.273916607546912,71.32524684560788,47.51613945063054,64.26134446387263,73.42089540559647,79.92896209102217
69.93442902656855,69.27464995755359,13.280127847533185,71.34192499301541,47.50252942461901,64.28263989341686,73.41316519700345,79.92299059711331
69.93151784668014,69.29306699769243,13.299435549033067,71.351631368832,47.49234982707111,64.29067729176818,73.41740972671545,79.92599944294653
69.93654873470817,69.29348259168272,13.31081051391278,71.3542812469399,47.49938915780149,64.27887511345259,73.41362325720806,79.92937111008122
69.94270683295262,69.29835654203784,13.331059141143207,71.35119341024658,47.48355465423938,64.29204471508798,73.41841750688486,79.91794390513107
69.95529759776939,69.29314536535415,13.314616279288755,71.34120286740304,47.49399035817116,64.28261976114496,73.41299432142414,79.91798576389401
69.96950557676158,69.28382827681098,13.314317715704373,71.33889664221505,47.494654507343355,64.28007441495832,73.40843229942442,79.91004941412352
69.96872564805204,69.29059933540631,13.317638800881772,71.34529878554653,47.49584431479482,64.27535837381375,73.40528527661041,79.91189375373632
69.98772624976098,69.29474570268724,13.320554945448281,71.36095420315009,47.501205950131535,64.29724502282282,73.41563942373213,79.90200012957676
69.97948621627908,69.29196228569357,13.307903959358162,71.3376477616622,47.48247103310873,64.30430113318184,73.4275793356823,79.9065680895082
69.97836599108074,69.2931789482587,13.310825876543717,71.33965918232457,47.485852334718395,64.31460228487907,73.42752920475081,79.90974955873743
69.97528864720228,69.28664960308002,13.297768483950996,71.3345797342569,47.46210262735338,64.30469866505472,73.41847888599841,79.93127226204275
69.96018933012371,69.28940556807297,13.310033018395245,71.33132972002987,47.47789555468517,64.29562251388425,73.42525046159884,79.92911240336312
69.9559463268031,69.28137191790147,13.309251459717313,71.31484271648476,47.48221919720316,64.28864063902863,73.42296978730697,79.95316282455273
69.9630781751628,69.26216875282357,13.312685998090574,71.30663574526149,47.48119065934655,64.2894065287336,73.40840061622467,79.9402493211543
69.96763831958938,69.23891234881097,13.303642289114588,71.31039709305755,47.48024588903763,64.29469883840463,73.40935796039993,79.94252746584912
69.95088715130144,69.23464026876478,13.293912211549468,71.30686673966679,47.484726523651375,64.28722313267195,73.40947268119191,79.94035480993475
69.95172627968913,69.24299623663033,13.29736728042892,71.33007047560952,47.48767113102467,64.2797265105451,73.41869462182203,79.93085633506472
69.96650144344306,69.2354638438967,13.2920884565407,71.33839949012786,47.484112991128384,64.28226344240797,73.41846144317822,79.92096645747726
69.96595052945389,69.24435754816548,13.29334346794627,71.33384102199781,47.49167401969777,64.27656619092954,73.41197155840032,79.90844208260857
69.96332879761631,69.23935891956353,13.290677663424123,71.3382766912549,47.48623046642001,64.26491193586246,73.41982125884918,79.91532892298044
69.96683219857587,69.2333059958184,13.285892705193282,71.35427564979534,47.47633739809947,64.2658911948229,73.42165528673071,79.90134863617807
69.9742262544901,69.22066902537792,13.283159215751418,71.33568452671466,47.464385029215165,64.26800885360586,73.41697349046214,79.90299486936972
69.97653704631111,69.23226270643455,13.277697702419006,71.32402358365022,47.45753027052629,64.26406064180806,73.41204109772163,79.89686704305402
69.96728640263706,69.22692620452978,13.272922386376443,71.32767683071545,47.452778776563534,64.27379224361151,73.42408201434917,79.90605268281179
69.97366899843686,69.23078881346063,13.268353169686122,71.31889385398685,47.44778396656038,64.27350631327361,73.4266636311144,79.90653427072345
69.95920476042876,69.2407477541945,13.248712057978517,71.34024214683771,47.448539667805775,64.28634123030214,73.42888861507035,79.90166463215178
69.96044030087245,69.24017607383063,13.255601463532443,71.32523157154903,47.43978227961002,64.27033280039142,73.41943023540209,79.91679673905602
